"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"836","16082",,39266.27,,853.15,,,,17271.49,,,25545.97,,,,8090,3578,2270.7,,,,3400,,27028.56,,,,,27757.68
"837","16083",,50236.61,,1800,,,,,,,22000,,,,,,,,,,,,6000,,,,,
"838","16084",,43210.34,,920,,,,7000.76,65100,21121,28893.77,,,,,,,,,,6850,,13495,,3100,,,
"839","16085",,42796.22,,3065,,,,,63945.63,20884.01,,,,,,,,,,,3300,,6787.61,,10330,,,40410.09
"840","16086",6000,,,1680,,,3890.91,16985.07,,,26335,,,,,,,,,,6832.47,,15687.97,,3900,,,
"841","16087",,21999.52,,,,,,,,,,,,,4700,,,,,,,,,,,,,28500
"842","16088",,19500,,1655.26,,,,5701.4,,,23500,,,,,,,,,,6700,,4900,,3800,,,
"843","16089",,0,4002,,,,,,,,,,,,5077.08,,,,,4722.54,9980.63,,,2986.96,,,,
"844","16090",,44466.95,,900,,,,,,,,,,,,,,,,,,,,,,,,
"845","16091",0,39414.32,,962.66,,,,,,,,,,,,,,,,,3550,,,,,,,46424.16
"846","16092",,,,,,,,,,,13000,,,,4000,,,,,3769,3110.59,,6500,,,,,
"847","16093",,,,3538.13,,,,,,,21819.13,,,,,6383.35,,,,,,,,,3710.14,,,
"848","16094",,42310.12,,865,,,,,,20121.38,,,,,,,,,,,3400,,,,3730,,,46194.41
"849","16095",0,40873.36,,,,,,,,,,,,,,,,,,,,,,,,,,44379.06
"850","16096",,,,,,,,,,,,,,,8010.72,,,,,6654.66,3159.13,,5701.38,,,,,
"851","16097",,41305.58,,840,,,,15337.69,,,21392.83,,,,7788.7,,,,,6567.55,3450,,23769.7,,,,,29139.61
"852","16098",0,26272,,2503.64,,,,,,25176.61,11073.92,,,,,,,,,,6713.94,,10897.15,,3899.01,,,18499.83
"853","16099",,19100,,,,,,,,,26500,,,,4600,,,,,,6717.78,,14280,,,,,
"854","16100",,20400,,3000.37,,,,,,,13494.74,,,,,,,,,,,,,,6953.85,,,
"855","16101",4071.62,20200,,,,,,14048.09,,,12900,,,,5371.02,,,,,,,,6000,,,,,
"856","16102",,44123.52,,,,,,8200,,,10500,,,,4700,,,,,,4000,,17700,,,,,28500
"857","16103",7508.65,,,610,,,4100,10025,,,25313.49,,,,,,,,,,6613,,14234.98,,3980,,,15478.26
"858","16104",7037.5,,,600,,,4050,7354.87,,,37968.28,,,,2934.97,,2226.48,,,,6689.47,,13000,,3950,,,16126.49
"859","16105",5800,,,1528.84,,,8047.67,17242.22,,27374.62,27137.5,,,,,,,,,,10274.79,,18948.54,,7800.07,,,
"860","16106",6100,,,852.54,,,4034.5,8695.76,,,14200,,,,,,,,,,6907.37,,5581.15,,3902.68,,,
"861","16107",,20500,,2902.21,,,,,,,,,,,,,,,,,6576.73,,,,,,,
"862","16108",,,,1397.43,,,3600,13571.92,65851.16,21881.45,45136.24,,,,,,,,,,6800,,12447.06,,3300,,,51520.25
"863","16109",6000,,,,,,,,,,11500,,,,,,,,,,3310,,,,,,,
"864","16110",,39400,,1588.46,,,3600,,,,,,,,,4300,,,,,6788.46,,,,3600,,,
"865","16111",,40961.26,,1700,,,,8100,,,19713.85,,,,,,3340.91,,,,,,13500,,,,,28500
"866","16112",0,26421,,3671.18,,,,,,27348.03,,,,,,4912,,,,,,,,,6667.78,,,21286.71
"867","16113",,,,720,,,4189.35,,,11389.71,11500,,,,,,,,,,6932.28,,,,3850,,,
"868","17001",,,,,,,,,,,,,,,3022.34,,2600,,,4604.13,10557.7,,5700,,,,,
"869","17002",,,,,,,,23600,,,24206.25,,,,,,,,,,3200,,22125.98,,,,,
"870","17003",,,,,,,,,,,,,,,,,,,,6560.09,6638.33,,5600,,,,,
"871","17004",,,5333.24,,,,,10800,,,30950,,,,,,,,,,6595.74,,6480.77,,,,,
"872","17005",,,4673.94,,,,,14608.85,,,23983.33,,,,3169.41,,,,,,3290.91,,16871.37,,,,,
"873","17006",,,5350,,,,,,,,31150,,,,,,,,,6379.81,6502.64,,,,,,,
"874","17007",,8000,4350,,,,,,,,27659.54,,,,,,,,,,3052,,10788.89,,,,,
"875","17008",,,4615.45,,,,,,,,21100,,,,3270,,,,,,3134.58,,11356.77,,,,,
"876","17009",,9451.73,,780,,,,,,,,,,,,7000,,,,,,,,,,,,
"877","17010",,,5325.16,,,,,,,,20300,,,,,,,,,,6705.04,,10566.87,,,,,
"878","17011",,,6000,,,,,,,,,,,,,,,,,,,,9702.9,,,,,
"879","17012",,,4518.84,,,,,,,,,,,,3350,,2200,,,,6925.52,,13650,,,,,
"880","17013",,,,,,,,,,,20500,,,,3370,,,,,,6584.81,,6458.19,,,,,
"881","17014",,,4763.13,,,,,7900,,,20610,,,,3400,,,,,6000,3096.46,,17025.96,,,,,
"882","17015",0,,,,,,,17705.33,,,20750,,,,3200,,,,,,3053.6,,20781.1,,,,,
"883","17016",,15947.22,,741.88,,,,,,,10128.89,,,,,6150,,,,,3266.82,,11078.76,,,,,
"884","17017",,,4500,,,,,4000,,,,,,,3584.14,,2050,,,4000,10422.18,,,,,,,
"885","17018",,,4749.01,,,,,,,,22350,,,,,,,,,,3148.32,,8217.52,,,,,
"886","17019",,,,,,,,10750,,,20750,,,,,,3953.19,,,6268.48,6643.77,,12648.28,,,,,
"887","17020",3850,10488.27,,750,,,,,,,36115.9,,,,,,,,,,3700,,9273.92,,,,,
"888","17021",,,4730.51,,,,,6500,,,,,,,3300,,,,,,3150,,7833.47,,,,,
"889","17022",,31606.19,,729.62,,,,7835.92,,,10225,,,,,,,34999,,,,,5923.7,,,,,14203.76
"890","17023",,8885.09,,720.83,,,,,,,,,,,,6900,,,,,,,,,3250,,,
"891","17024",,,4550,,,,,,,,,,,,3389.61,,2000,,,4050,6939.23,,,2500,,,,
"892","17025",,,4600,,,,,,,,,,,,3300,,2085.48,,,4179.86,6976.49,,,,,,,
"893","17026",0,9205.4,,,,,,6300,,,37684.14,,,,5297.54,,,,,,,,19090.05,,,,,
"894","17027",,9796.35,,550,,,,,,,37167.89,,,,,,,,,,,,10679.94,,3200,,,
"895","17028",,,4652.58,,,,,,,,,,,,3200,,,,,,3165.4,,7666.29,,,,,
"896","17029",,24170.99,4600,,,,,,,11982.59,36760.56,,,,4916.35,,,,,,3000,,15343.46,,,,,
"897","17030",,25100.86,,,,,,8800,,,22256.71,,,,,,,,,,3369.58,,19024.51,,,,,
"898","17031",,,4672.59,,,,,,,,,,,,,,,,,,3320.5,,,,,,,
"899","17032",,,,,,,,,,,10118.05,,,,,,,33725,,,3335.45,,5051.06,,,,,
"900","17033",,,,,,,,,,,33367.56,,,,,,,32425.46,,,3262.27,,8065.69,,,,,
"901","18001",,,,,,,,6008,,,31497.06,,,,4832.22,,2835,,,,6754.04,,2666,,,,,
"902","18002",10088.6,13680.67,,,,,,5450,,,15000,,,,2891.18,,2067.23,,,,,,,,,,,
"903","18003",13571.2,10515.56,,,,,,,,,13000,,,,3868.85,,2015.7,,,2185.42,3590,,,,,,,
"904","18004",11016.81,22000,,,,,,32658.98,,,47075.73,,,,1884.07,,2400,,,,6561.01,,24616.03,,,,,
"905","18005",,,,,,,,,,,32111.12,,,,,,,,,,3350,,,,,,,
"906","18006",15107.53,12836.63,,,,,,9037.45,,,,,,,2933.05,,2075.25,,,,,,,,,,,
"907","18007",16380.99,12907.41,,,,,,,,,15000,,,,,,,,,,,,5261.64,,,,,
"908","18008",0,26047.71,4168.93,,,,,11925.59,,,29760,,,,2284.51,,2196.81,,,,,,,,,,,0
"909","18009",,,,,,,,,,,15125,,,,2480.59,,,,,,,,,,,,,
"910","18010",,,8400,,,,,5806.34,,,33192.13,,,,6161.22,,0,,,,6585.97,,2884.93,,,,,
"911","18011",,10100,,,,,,5734.34,,,32448.21,,,,2996.53,,0,,,,6667.45,,2900,,,,,
"912","18012",0,15560.29,8361.3,,,,,3882.85,,,31687.03,,,,3245.15,,4344.94,,,8481.97,6635,,3428.92,,,,,
"913","18013",11516.09,12000,,,,,,,,,14876.44,,,,,,,,,,3300,,,,,,,
"914","18014",13919.95,26217.97,,,,,,8277.78,,,,,,,2852.38,,1942.94,,,,3250,,9758.37,,,,,
"915","18015",,,8399.6,,,,,4312.31,,,31548.03,,10500,,6399.57,,,,,3319.83,6652.28,,3273.9,,,,,
"916","18016",,,,,,,,5780.44,,,30399.57,,,,5402.47,,,,,3850.94,9856.86,,7468.16,,,,,
"917","18017",8279.54,25756.81,,,,,,22098.02,,,28071.35,,,,4703.71,,4384.46,,,4400.93,,,14507.13,,,,,
"918","18018",,,,,,,,6700.72,,,33518.48,,,,3216.24,,,,,,6646.15,,2850,,,,,
"919","18020",,6000,4200,,,,,6065.12,,,30804.99,,,,3562.38,,,,,2782.22,3450,,3600,,,,,
"920","19001",,,,,,,,,,,,,,,,,,72700,,,,,,,,,,
"921","19002",,,,,,,,,,,,,,,,,,,,,3250,,,,,,,
"922","19003",,,,,,,,,,,,,,,,,,,,,3145,,,,,,,
"923","19004",,,,,,,,,,,,,,,,,5616.26,66350,,,,,,5110,,,,
"924","19005",,,,695,,,,,,,9800,,,,,,,,,,9300,12800,,,3526.45,,,
"925","19006",,,,,,,,,,,,,,,,,,76510,,,,,,,,,,
"926","19007",,7958.23,,1020,,,,11079.6,,,20300,,,,,12250,,76400,,,,,8371.4,,7260,,,
"927","19008",,10900,,340,,,,,,,,,,,,,,67200,,,,,,,,,,
"928","19009",,9500,,600,,,,17632.74,,,9800,,,,,,5513.09,48000,,,3730.76,,14960.49,4605,7335.97,,,
"929","19010",,,,,,,,,,,,,,,,,,69900,,,,,,,,,,
"930","19011",,,,,,,,,,,10200,,,,,,,,,,,,,,,,,
"931","19012",,,,,,,,,,,,,,,,,,70500,,,,,,,,,,
"932","19013",,,,,,,,,,,,,,,,,,,,,9420,6800,,,6700,,,
"933","19014",,,,,,,,,,,10600,,,,,,,69100,,,,,,,,,,
"934","19015",,,,,,,,,,,,,,,,,,,,,3150,,,,3550,,,
"935","19016",,,,,,,,,,,,,,,,,,68800,,,3150,,,,3583.33,,,
"936","19017",,9750,,1100,,,,11950,,,9850,,,,,18860,,137500,,,,,16661.37,,22630,,,
"937","19018",,,,390,,,,,,,,,,,,,,70950,,,,,,,,14000,,
"938","19020",,,,,,,,,,,,,,,,,,,,,10310.09,7150,,,3550,,,
"939","19021",,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"940","19022",,,,,,,,10322.31,,,9334.36,,,,,,5252.93,74500,,,9340,6800,,2483,7240,,,
"941","19023",,,,,,,,,,,,,,,,,,,,,3330,,,,,,,
"942","19024",,7988.46,,1130,,,,,,,10300,,,,,5600,,69600,,,,,,,,,,
"943","19025",,,,,,,,,,,,,,,,,,66700,,,,,,,,,,
"944","19027",,,,,,,,,,,,,,,,,,,,,3310,,,,3600,,,
"945","19029",,,,650,,,,15600,,,,,,,,,5601.44,,,,2900,,,5142,3100,,,
"946","19030",,,,480,,,,,,,9870,,,,,,,,,,,,,,,,,
"947","19031",,,,,,,,,,,,,,,,,,47000,,,4500,,,,,,,
"948","19032",,,,335,,,,,,,,,,,,,,66450,,,8950,,,,,,,
"949","19033",,,,612,,,,,,,9478.06,,,,,,5955.75,74200,,,6810,,7900,2310,3050,14500,,
"950","19037",,,,389,,,,,,,9831.25,,,,,,,70000,,,,,,,,,,
"951","19038",,,,,,,,,,,,,,,,,5339.9,64200,,,2930,,17500,4993.61,3000,,,
"952","19041",,,,,,,,,,,,,,,,,,68900,,,6299.67,,,,3564.74,,,
"953","19042",,,,,,,,,,,10210,,,,,,2930,71300,,,9380,7000,,,13634.02,,,
"954","19043",,9450,,,,,,,,,,,,,,,,63800,,,,,,,,,,
"955","19044",,11320,,330,,,,,,,,,,,,,,66800,,,6027.34,,8842.11,,3600,,,
"956","19045",,,,792.89,,,,,,,9950,,,,,,,73910,,,6050,,,,,,,
"957","19047",,,,400,,,,,,,,,,,,,,,,,,,,,,,,
"958","19048",,9550,,,,,,,,,,,,,,6300,2990,59500,,,,,,,,,,
"959","19049",,,,,,,,,,,,,,,,11648.1,2982.19,,,,,,,,,,,
"960","19050",,,,355,,,,,,,,,,,,,,65950,,,2737.93,,,,3550,,,
"961","19051",,11630,,325,,,,,,,,,,,,,,65700,,,,,,,,,,
"962","20001",,,,,,,,,,,11213.42,,,,,,,,,,,,,,3951.32,,,
"963","20002",,,,,,,,,,,11301.65,,,,3562.48,,,,,8760.97,,,,,,,126560,
"964","20003",,12052.5,,,,,,,,,11325.67,,,,,,3710,,,,,,,,,,,
"965","20004",,12281.96,,,,,,,,,11357.89,,,,,,,,,,,,7309.83,,,,,
"966","20005",,,,,,,,15100,,,,,,,,,,,,,8355,,,,,,,
"967","20006",,,,465,,,9150,,,,10950,,,,,,,,,,,,14215.29,,8550,,,
"968","20007",,,,,,,,,,,18305.94,,,,,,,,,,,,9280.93,,,,,
"969","20008",2339.56,,,,,,,,,,22025.11,,,,,,,,,4085.83,,,8016.82,,,,,
"970","20009",,,,,,,,27668.91,,,22856.49,,,,,,1388.04,,,,,,,,,,,
"971","20010",,,,,,,,,,,,,,,,,,,,3852.65,,,,,,,,
"972","20011",,,,,,,,,,,11400,,,,,,,,,,,,7320.12,,,,,
"973","20012",,,,,,,,,,,22878.56,,,,,,,,,,,,,,,,,
"974","20013",2826.31,,,,,,,,,,18573.29,,,,,,,,,,,,14979.55,,,,,
"975","20014",,,,,,,,,,,,,,,1718.61,,,,,,7265.25,,,,,,,
"976","20015",0,,,,,,,,,,29284.1,,,,,,,,,,,,6744.49,,,,,
"977","20016",,,,,,,,,,,22709.72,,,,,,,,,,,,7240.39,,,,,
"978","20017",2667.5,,,,,,,,,,19041.16,,,,,,,,,,,,6763.3,,,,,
"979","20018",,,,,,,,,,,11327.07,,,,,,,,,,,,7123.91,,8000,,,
"980","20019",,10071.26,,,,,,,,,37861.53,,,,,7054.85,,,,,,,,,,,,
"981","20020",,,,,,,,,,,,,,,5195.45,,,,,,,,8270.49,,,,,
"982","20021",,,,,,,,,,,11242.43,,,,,,,,,,,,,,,,126920,
"983","20022",,,,,,,,,,,11258.75,,,,,,,,,,,,,,,,,
"984","20023",0,24809.27,,,,,,29509.53,,,27944.25,,,,,,,15654.25,,,,,6192.79,,,,,
"985","20024",,21145.14,,,,,,,,,25196.7,,,,,6930.2,,,,,,,,,,,,
"986","20025",,,,,,,,,,,,,,,8760.36,,,,,,9196.72,,,,,,,
"987","20026",,,,650,,,,,,,10572.43,,,,,8043.94,,,,,,,8351.02,,8370,,,
"988","20027",,10119.61,,,,,,,,,12463.59,,,,,7024.95,,,,,,,,,,,,
"989","20028",2660.35,19690,,,,,,11430.14,,,29137.94,,,,,,,,,,,,12239.38,,,,,
"990","20029",,7923.9,,,,,,,,,12589.72,,,,,,,,,,,,6268.45,,,,,
"991","20030",,,,,,,,,,,,,,,1731.76,,,,,,7252.25,,,,,,,
"992","20031",,12431.64,,,,,,,,,11318.87,,,,,5318.2,,,,,,,6743.73,,,,,
"993","20032",,,,,,,,,,,11160.8,,,,,,,,,,,,,,,,,
"994","20033",,,,393.28,,,,,,,8570,,,,,,,15602.29,,,,,,,,,,
"995","20034",0,,,,,,,,,,11202,,,,,,,,,,,,,,,,,
"996","20035",,,,,,,,,,,23378.29,,,,,5234.67,,,,,,,,,,,,
"997","20036",,,,,,,,,,,22464.89,,,,,,,,,,,,,,,,,
"998","20037",,,,,,,,,,,,,,,5195.71,,,,,,,,8301,,,,,
"999","20038",1039.14,13420.65,,,,,,,,,11202.88,,,,,,,,,,,,7610.54,,,,,
"1000","20039",,12150.88,,,,,,,,,22704.63,,,,,,,,,,,,7280.57,,,,,
"1001","20040",,8110.41,,,,,,,,,12547.08,,,,,,,,,,,,,,,,,
"1002","20041",,9810.38,,,,,,,,,25385.13,,,,,7350.29,,,,,,,6321.33,,,,,
"1003","20042",,11787.93,,,,,,,,,33934.53,,,,,5192.24,3705.98,,,,,,,,8085,,,
"1004","20043",,,,,,,,,,,,,,,,,,,,,7267.64,,,,,,,
"1005","20044",,,,,,,,23819.57,,,9697.06,,,,0,,1267.41,,,,3021.03,,,3260,,,,
"1006","20045",,24477.64,,,,,,,,,28034.46,,,,,,,,,,,,5577.98,,,,,
"1007","20046",,,,470,,,,,,,11000,,,,,,,,,,,,7325.18,,4550,,,
"1008","20047",,,,,,,,,,,11333.02,,,,,,,,,,,,7016.13,,7900,,,
"1009","20048",,0,,,,,,,,,8724.84,,,,,,,,,,,,6196.26,,,,,
"1010","20049",,,,,,,,,,,28108,,,,,,,,,,,,,,,,,
"1011","20050",,,,,,,,,,,10694.09,,,,,,,,,,,,8232.42,,3870,,,
"1012","20051",2861.51,,,,,,,,,,10137.22,,,,,,,,,,,,13064.09,,,,,
"1013","20052",2340.07,,,,,,,,,,11145,,,,1268,,,,,3933.59,3877.92,,,,,,,
"1014","20053",,,,,,,,,,,,,,,2236.6,,,,,,7292.94,,,,,,,
"1015","20054",,,,455,,,,,,,20700,,,,,,,,,,,,,,13600,,,
"1016","20055",,,,,,,,,,,11354.5,,,,,,,,,,,,7300.64,,,,,
"1017","20057",,,,,,,,,,,11912,,,,,,2298.39,,,,,,,,,,,
"1018","20058",,19800.88,,,,,,,,,50449.01,,,,,7256.83,,,,,,,11327.39,,,,,
"1019","20059",2665.19,0,,,,,,11630.97,,,29359.95,,,,,6693.01,,,,,,,5653.77,,,,,
"1020","20060",,23071,,,,,,,,,11307.16,,,,,7091.25,,,,,,,,,,,,
"1021","20061",0,,,,,,,,,,28894.91,,,,,,,,,,,,5431.07,,,,,
"1022","20062",,,,,,,,,,,11311.71,,,,,,,,,,,,,,,,,
"1023","20063",,,,390.42,,,,,,,28100.01,,,,,,,,,,,,6392.11,,,,,
"1024","20064",2318.84,,,,,,,,,,22200,,,,1215,,,,,3846.94,,,4066,,,,,
"1025","20065",1854.99,,,,,,,,,,11214.21,,,,,,,,,,,,,,,,,
"1026","20066",,,,,,,,,,,,,,,2465,,,,,,8410.5,,,,,,,
"1027","20067",,,,,,,,,,,8588,,,,,,,,,,,,15762.17,,,,,
"1028","20068",0,,,,,,,13967.92,,,28150.68,,,,,,,,,,,,14672.82,,,,,
"1029","20069",0,,,,,,,,,,19055.63,,,,,,,,,,,,11726.85,,,,,
"1030","20070",,,,,,,,,,,11993,,,,1919.33,,,,,,,,,,,,,
"1031","20071",,,,,,,,,,,12000,,,,,,,,,,,,,,,,,
"1032","20072",2799.47,,,,,,,,,,27581.36,,,,,,,,,,,,6149.98,,,,,
"1033","20073",,,,,,,,,,,10904.12,,,,4953.55,,3188.98,,,,,,8265.89,,,,,
"1034","20074",2191,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1035","20075",,,,,,,,,,,,,,,3885,,,,,,9120.3,,,,,,,
"1036","20076",,,,,,,,,,,22351.26,,,,5280.56,,,,,,,,,,,,,
"1037","20077",,,,,,,,,,,18638.28,,,,,,,,,,,,6231.85,,,,,
"1038","20078",2735,,,429.45,,,,11019.59,,,,,,,,,,,,,,,7533.12,,,,,
"1039","20079",,,,,,,,,,,,,,,,,,,,,3839.55,,,,,,,
"1040","20080",0,,,,,,,,,,28856.93,,,,,,,,,,,,5284.92,,,,,
"1041","20081",,,,,,,,,,,11253.92,,,,,,,,,,,,7096.86,,,,,
"1042","20082",,,,,,,,,,,23678.33,,,,,,,,,,,,,,,,,
"1043","20083",,,,,,,,,,,18187,,,,,,,,,,,,,,,,,
"1044","20084",,24875.05,,,,,,,,,8682.07,,,,,,,,,,,,6143.21,,,,,
"1045","20085",,,,,,,,,,,11744.47,,,,,,,,,,,,,,,,,
"1046","20086",,,,,,,,,,,11021,,,,,,,,,,,,,,,,,
"1047","20087",,,,,,,,,,,,,,,,,,,,,,,6028.43,,,,,
"1048","20088",,,,,,,,,,,10513.48,,,,,,,,,,,,8203.26,,,,,
"1049","20089",,12371.59,,,,,,,,,34313.52,,,,,,,,,,,,6905.77,,,,,
"1050","20090",,,,,,,,,,,11843.2,,,,2607.63,,,,,5424,,,,,,,,
"1051","20091",,,,,,,,,,,8655,,,,,,,,,,,,9284.46,,,,,
"1052","20092",,,,,,,,29909.37,,,8817.84,,,,,,,,,,,,15071.25,,,,,
"1053","20093",,,,,,,,,,,11300,,,,,,,,,,,,6991.24,,7750,,,
"1054","20094",,,,,,,4450,,,,22550,,,,,,,,,,,,,,4300,,,
"1055","20095",,,,,,,,,,,,,,,,6872.58,,,,,,,11938.24,,,,,
"1056","20096",,,,1035,,,4500,,,,21000,,,,,,,,,,,,7221.64,,13650,,,
"1057","20097",,,,,,,,,,,11995.22,,,,,,3745,,,,,,7621.51,,,,,
"1058","20098",,10968.02,,,,,,,,,24745.96,,,,,,,,,,,,,,,,,
"1059","20100",,,,,,,,,,,11957.7,,,,,,,,,,,,,,,,,
"1060","20101",0,,,,,,,,,,19746.03,,,,,,,,,,,,12032.27,,,,,
"1061","20102",,,,,,,,,,,28204.76,,,,,,,,,,,,6602.88,,,,,
"1062","20103",,,,,,,,29248.07,,,27966.54,,,,,,,,,,,,15189.71,,,,,
"1063","20104",,0,,,,,,,,,18825.45,,,,,,,,,,,,6567.69,,,,,
"1064","20105",,,,,,,,,,,11131.76,,,,,,,,,,,,,,7850,,,
"1065","20106",,,,,,,,,,,11215.87,,,,,,,,,,,,,,4150,,,
"1066","20107",,,,827.3,,,,,,,,,,,,,,,,,,,6596.43,,,,,
"1067","20108",,24519.54,,,,,,,,,18684.18,,,,,7354.06,,,,,,,6161.35,,,,,
"1068","20109",,,,,,,,,,,12948.29,,,,,,,,,,,,,,,,,
"1069","20110",,,,,,,,,,,10759.41,,,,,,,,,,,,8137.42,,3790,,,
"1070","20111",,,,,,,,,,,34057.48,,,,,,,,,,,,,,,,,
"1071","20112",2798.97,,,,,,,14320.13,,,28173.35,,,,,,,,,,,,14907.54,,,,,
"1072","20113",,,,,,,,,,,11946.41,,,,,,,,,,,,,,,,,
"1073","20114",1050.14,,,,,,,,,,11353.95,,,,,,,,,,,,7540.21,,,,,
"1074","20115",0,,,,,,,,,,18097.74,,,,,,,,,,,,15443.92,,,,,
"1075","20116",,,,,,,,,,,24971.54,,,,,,3455.51,,,,,,,,,,,
"1076","20117",,,,,,,,,,,12000,,,,,,,,,,,,,,,,,
"1077","20118",2735.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1078","20119",,,,,,,,,,,11210.78,,,,,,,,,,,,,,,,,
"1079","20120",,,,,,,,,,,11480.42,,,,,,,,,,,,,,,,,
"1080","20121",,,,,,,,,,,11230.77,,,,,,,,,,,,,,7850,,,
"1081","20122",2248.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1082","20123",2808.43,0,,,,,,29131.44,,,18178.12,,,,,,,,,,,,15246.4,,,,,
"1083","20124",,,,,,,,,,,11010,,,,1807.03,,,,,,11126.44,,8960,,,,,
"1084","20125",2150.04,0,,,,,,,,,22145.23,,,,,,,,,,,,3978.42,,,,,
"1085","20126",0,,,,,,,,,,28629.1,,,,,,,,,,,,,,,,,
"1086","20127",,,,,,,,,,,10910.5,,,,,,,,,,,,8424.45,,3800,,,
"1087","20128",1048.96,11167.88,,,,,,,,,11211.5,,,,,,3704.52,,,,,,,,,,,
"1088","20129",,,,,,,,,,,11254.82,,,,,,,,,,,,7167.13,,7900,,,
"1089","20130",,,,,,,,,,,,,,,,,,,,,4321.73,,,,,,,
"1090","20131",2868.14,,,,,,,,,,30406.93,,,,,,,,,,,,13784.36,,,,,
"1091","20132",0,,,,,,,,,25337.18,18605,,,,,,,,,,,,14962.5,,,,,
"1092","20133",,,,,,,,,,,11168.79,,,,,8608.88,,,,,,,8390.06,,,,,
"1093","20134",,,,,,,,9677.96,,,23337.57,,,,,,1432,,,,,,,,,,,
"1094","20135",,,,,,,,,,,25918.66,,,,,,,,,,,,6221.93,,,,,
"1095","20136",,,,,,,,10070.04,,,11988.64,,,,,,1428,,,,,,,,,,128320,
"1096","20137",2848.81,0,,,,,,,,,19790.98,,,,,,,,,,,,,,,,,
"1097","20138",1066.83,0,,,,,,,,,11296.63,,,,,5237.84,,,,,,,7597.34,,,,,
"1098","20139",,10108.94,,,,,,,,,12420.39,,,,,,,,,,,,,,,,,
"1099","20140",,,,470,,,4650,,,,20750,,,,,,,,,,,,,,13300,,,
"1100","20141",,,,,,,,,,,,,,,2450,,,,,,8414.85,,,,,,,
"1101","20142",,9170.36,,,,,,,,,12490.62,,,,,7156.59,,,,,,,,,,,,
"1102","20143",,,,,,,,,,,,,,,9482.55,,,,,,9118.14,,,,,,,
"1103","20144",,,,1035,,,4700,,,,20900,,,,,,,,,,,,,,13600,,,
"1104","20145",2716.38,,,,,,,11009.51,,,9856.22,,,,,,,,,,,,5821.94,,,,,
"1105","20146",2579.57,,,,,,,,,,9504.25,,,,,,,,,,,,,,,,,
"1106","20147",,,,,,,,,,,11050,,,,,,,,,,,,,,4450,,,
"1107","20148",,22145,,,,,,,,,9593.2,,,,,,,,,,,,,,,,,
"1108","20149",2821.22,20700.33,,,,,,,,,30326.57,,,,,,,,,,,,6210.62,,,,,
"1109","20150",0,,,,,,,,,,27967.14,,,,,,,,,,,,15063.62,,,,,
"1110","20151",,,,,,,,,,,11170.76,,,,,,,,,,,,,,4250,,,
"1111","20152",,,,,,,,,,,,,,,,,,,,,,,7170.09,,,,,
"1112","20153",,,,,,,,,,,22828.57,,,,,,,,,,,,,,,,,
"1113","20154",,0,,,,,,,,,28541.95,,,,,,,,,,,,5609.83,,,,,
"1114","20155",0,,,,,,,,,,30042.7,,,,,,,,,,,,,,,,,
"1115","20156",,11676.23,,,,,,,,,22558.65,,,,,,3757,,,,,,,,,,,
"1116","20157",,,,,,,,,,,,,,,,,,,,,,,9307.73,,,,,
"1117","20158",,,,,,,,10941.26,,,19824.84,,,,,,,,,,,,13638.27,,,,,
"1118","20159",2556.01,,,,,,,,,,28587.69,,,,,,,,,,,,5399.43,,,,,
"1119","20160",,,,,,,,,,,11254.82,,,,,,,,,,,,7351.47,,,,,
"1120","20161",0,,,,,,,,,,8717.13,,,,,,,,,,,,15483.03,,,,,
"1121","20162",0,,,,,,,,,,8644,,,,,,,,,,,,15472.03,,,,,
"1122","20163",,21014.1,,,,,,,,,12571.99,,,,,7250.85,,,,,,,,,,,,
"1123","20164",,,,,,,,,,,22417.02,,,,,,,,,,,,7239.02,,,,,
"1124","20165",,,,,,,,,,,22512.37,,,,,,,,,,,,7180.4,,,,,
"1125","20166",,,,,,,,23347.14,,,9632.56,,,,,,1359.63,,,,,,,,,,,
"1126","20167",0,,,,,,,,,,28841.14,,,,,,,,,,,,11693.42,,,,,
"1127","20169",,,,,,,,,,,11061.07,,,,,,,,,,,,,,,,122300,
"1128","20170",2583.24,,,,,,,,,,,,,,,,,,,,,,3424.61,,,,,
"1129","20171",,7894.73,,,,,,,,,25109.55,,,,,7236.68,,,,,,,,,,,,
"1130","20172",,18285.94,,,,,,,,,10539.48,,,,,,,,,,,,,,3870,,,
"1131","20173",,23713,,,,,,,,,23392.89,,,,,5272.19,,,,,,,,,12300.35,,,
"1132","20174",,24124.17,,,,,,,,,8600,,,,,,,,,,,,9140.53,,,,,
"1133","20175",0,,,,,,,,,,27679.09,,,,,,,,,,,,,,,,,
"1134","20176",,,,,,,,,,,11166.35,,,,,,,,,,,,,,7800,,,
"1135","20177",,16370.15,,,,,,,,,38330.63,,,,3743.63,7106.75,,,,4390.5,,,11579.99,,4730,,,
