"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"1661","21155",,,,,,,,,,,,,,,,,,,,7,,,,,,,,
"1662","21156",,2,,50,,,,50,,,730,,,,,,,,,,30,,18.5,,10,,,
"1663","21157",,,,,,,,,,,,,,,,,,,,4,500,,,,,,,
"1664","21158",,,,,,,,,,,,,,,,,463,,,,,,,22,,,,
"1665","21159",,,,,,,,,,,,,,,,,,,,,97,,,,,,,
"1666","21160",,,,,,,,,,,,,,,,,,,,,450,,,,,,,
"1667","21161",,,,49,,,,,,,868,,,,,,,,,,320,,69,,15,1,,
"1668","21162",,,,,,,,12.4,,,15.9,,,,,,,,,,,,,,,,,
"1669","21163",,,,,,,,,,,80,,,,,1.13,,,,,,,,,,,,
"1670","21164",,,,13,,,,,,,625,,,,,0.6,,,,,,,69,,152,,,
"1671","21165",,,,,,,,,,,31,,,,,,,,,,217,,,,,,,
"1672","21166",31,,,,,,,,,,35,,,,,,,,,,424,,10,,,,,
"1673","21167",,,,,,,,44.5,,,172,,,,,,,,,,,,,,,,,
"1674","21168",,,,,,,,,,,31,,,,,,,,,,2306,,5,,,,,
"1675","21169",,84,,,,,,,,,3368,,,,,,,,,,10,,5.9,,,,,
"1676","21170",,,,550,,,1400,,,,1200,,,,,,,,,,,,,,,,,
"1677","21171",,,,81,,,,,,,98,,,,,,,,,,4.5,,16.5,,,,,
"1678","21172",,51.8,,60,,,,172.6,,,149.63,,,,,51,,,,,,,35.2,,,,,
"1679","21173",,15,,,,,,,,,,,,,,45,,,,,,,,,,,,
"1680","21174",,157,,,,,,,,,,,,,,75,,,,,,,1.7,,,,,
"1681","21175",,25.5,,,,,,,,,105,,,,,,,,,,,,,,,,,
"1682","21176",,,,,,,,,,,410,,,,,,,,,5,348,,5,,,,,
"1683","21177",,,,35.5,,,,,,,1823,,,,,,,,,,1428,,5.9,,1,,,
"1684","21178",,,,,,,,,,,86,,,,,,,,,,,,,,,,,
"1685","21179",,,,97.7,,,148,,,18.91,1910.5,,,,,312.05,,,,,,,,,20,,,
"1686","21180",,,,129,,,,,,,650,,,,,21.8,,,,,,,,,30,,,
"1687","21181",,,,30,,,,,,,50,,,,,16.9,,,,,,,,,,,,
"1688","21182",,,,,,,,,,,187,,,,,,,,,,,,0.85,,,,,
"1689","21183",,,,,,,,499,,,40,,,,,,,,,,,,,,,,,
"1690","21184",,,,,,,,105,,,,,,,,,,,,,,,,,,,,
"1691","21185",,,,,,,,,,,255,,,,,,56,,,5,1050,,42.5,,,,,
"1692","21186",,90,,1020,,,405,,,,51,,,,,145,,,,,,,0.6,,,,,
"1693","21187",,,,,,,,,,,50,,,,,,,,,,,,,,,,,
"1694","21188",,438.4,,,,,,18.23,,,722,,,,,,,,,,43,,,,,,,3
"1695","21189",,,,215,,,,,,,304,,,,,,,,,,166,,35.5,,,,,
"1696","21191",,,,,,,,,,,,,,,,,,,,4,,,,,,,,
"1697","21192",,,,,,,,,,,,,,3,,,50,,,,,,0.16,,,,,
"1698","21193",146,,,,,,,,,,200,,,,,,,,,,,,,,38,,,
"1699","21194",,,,,,,,,,,16,,,,40,,2200,,,10,,,,60,,,25,
"1700","21195",,8,,20,,,,,,,90,,,,,238,,,,,,,0.5,,16,,,
"1701","21196",,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,
"1702","21197",,,,,,,,,,,180,,,,,,20,,,,,,,,,,6,
"1703","21199",,87,,203,,,715,,,,12.5,,,,,160,,,,,,,0.6,,,,,
"1704","21200",,35,,,,,,8,,,23,,,,,18,,,,,,,0.1,,,,,
"1705","21201",22,,,,,,,,,,,,,,,,,,,,92,,,,,,,
"1706","21202",,,,,,,,3,,,,,,,,,,,,,,,0.5,,,,,
"1707","21203",,,,104,,,,2,,,1074,,,,,,,,,,228,,1.2,,,,,
"1708","21204",,48,,,,,,,,,,,,,,,,,,,,,,,,,,
"1709","21205",,,,31,,,,,,,385,,,,,,,,,,360,,1.5,,,,,
"1710","21206",,95,,,,,,,,,1398,,,,,,,,,,14,,0.6,,,,,
"1711","21207",,73,,80,,,,15,,,11,,,,,22,,,,,,,0.2,,,,,
"1712","21208",,56.5,,241,,,1342,11,,2.9,151.25,,,,,1929.2,,,,,,,8.05,,22,,,
"1713","21209",,3,,,,,,,,,185,,,,,,,,,,,,,,25,,,
"1714","21210",,,,,,,,6,,,,,,,,,,,,,,,,,,,,
"1715","21211",,,,,,,,,,,,,,,,80,,,,,,,,,,,,
"1716","21212",,8,,245,,,1310,,,,,,,,,30,,,,,,,1.6,,,,,
"1717","21213",,,,,,,,,,,150,,,,,,,,,,,,,,,,,
"1718","21214",,,,,,,,,,,,,,,,,,,,,,,24,,,,,
"1719","21216",,,,,,,,,,,,,,,,,104,,,,,,,15,,,,
"1720","21217",,15,,,,,,15,,,84,,,,,,19,,,,,,,,,,,
"1721","22001",,,,780,,,,,,,161,,,,,32,,,,,,,13,,,,,
"1722","22002",,,,,,,,,,,,,,,10,60,3,,,,,,,,,,,
"1723","22003",,,,,,,,28,,,,,,,65,,200,,,,33,,36,,,,,
"1724","22004",,32,,8,,,,17,,,2600,,,,,154,,,,,,,6,,,,,
"1725","22005",,,,500,,,288,28,,,3058,,,,,,,,,,70,,90,,,,,
"1726","22006",,,,115,,,37,,,,85,,,,,,,,,,92.7,,,,6,,,
"1727","22007",,,,195,,,80,115,,,648,,,,,,,,,,,,20,,,163,,
"1728","22008",,,,121,,,90,5.8,,,37,,,,,,,,,,,,,,,2,,
"1729","22009",,,,,,,,18,,,5,,,,2,,33,,,,10,,20,,,,,
"1730","22010",,,,,,,,,,,5,,,,,,5,,,,85,,,,,,,
"1731","22011",,,,1145,,,249,128,,,300,,,,,,,,,,75.2,,1.1,,,45,,
"1732","22012",,,,606,,,3142,50,,,111,,,,,,,,,,57,,63,,,,,
"1733","22013",,33,,,,,,,,,275,,,,,5,,70,,,,,,,,,,
"1734","22014",,,,324,,,366,18,,,343,,,,,,,,,,65,,,,,1,,
"1735","22015",,37,,,,,,,,,,,,,,200,,,,,,,,,,,,
"1736","22016",,,,410,,,2207,62,,,381,,,,,,,,,,102,,27,,200,34,,3
"1737","22017",,,,300,,,168,,,,80,,,,,,,14,,,100,,,,,50,,
"1738","22018",,29,,13,,,,,,,321,,,,,,,,,,,,,,,,,
"1739","23002",,,,,,,,10.44,,,120,,,,,,285,,,,700,,14,,,,,
"1740","23004",,,,,,,,323.18,,,770,,,,,,348,,,20,590,350,0.55,,,,,
"1741","23005",,,,,,,,40.32,,,,,,,,,,,,1,,,,,,,,
"1742","23006",,,,,,,,25,,,79,,,,,,708,,,50,,,16,,,,,
"1743","23007",,,,,,,,6.5,,,340,,,,,,,,,62,,,1.5,,,,,
"1744","23008",,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"1745","23009",,,,,,,,,,,327,,,,,,,,,,,,,,,,,
"1746","23010",,,,,,,,52,,,760,,,,,,142,,,38,1720,2850,,,,,,
"1747","24001",,,,318,,,,,,,377.5,,,,,,,,,,,,,,,,,
"1748","24002",,,,,,,,,,,717,,,,,,,,,,45,,,,,,,
"1749","24003",,,,,,,,,,,93,,,,,,218.5,,,,,,,,,,,
"1750","24004",,,,179,,,,,,,170,,,,,,,,,,,,,,,,,
"1751","24005",,,,,,,,,,,600,,,,,,,,,,660,,,,,,,
"1752","24006",,7,,521.74,,,,139.5,,,966,,,,,,,7.25,,,,,225,,,,,
"1753","24007",,,,1056,,,,104.25,,,2004,,,,,,,41,,,,,200.67,,,,,
"1754","24008",,,,,,,,5,,,199,800,,,,,,,,,3620,,,,,,,
"1755","24009",,,,59,,,,,,,78,,,,,,,,,,,,,,,,,
"1756","24010",,,,60,,,,79,,,645,,,,,,,,,,,,56,,,,,
"1757","24011",,6,,30,,,,667,,,43,,,,,,3808.07,,,,31,,335,,,,,
"1758","24012",,,,,,,,,,,16,,,,,,813,,,,,,,,,,,
"1759","24013",,,,,,,,,,,840,,,,125,,304,,,,,,,,,,,
"1760","24014",,,,,,,,,,,,,,,,,2809.5,,,,,,,,,,,
"1761","24015",,,,445,,,,,,2,3110.5,,,,,,,,,,,,,,,,,
"1762","24016",,,,,,,,87,,,170,,,,,,115,,,30,22374,27433,75,,,,,
"1763","24017",,,,15,,,,15,,,,,,,,,,299,,,1235,,335,,,,,
"1764","24018",,,,,,,,,,,,,,,,,455,,,,,,,,,,,
"1765","24019",,,,,,,,,,,525,,,,,,611,,,,66,,,,,,,
"1766","24020",,,,585,,,,53.5,,,215,,,,,,,2,,,,,47,,,,,
"1767","24021",,,,717,,,,1,,,596,,,,,1,,1,,,,,7.5,,,,,
"1768","24022",,,,553,,,,49,,,257,,,,,,,,,,,,155,,,70,,
"1769","24023",,,,,,,,,,,1755,,,,,,,,,,3330,,,,,,,
"1770","24024",,,,42,,,,318.25,,,20,,,,,,979.5,,,,12,,325.25,,,,,
"1771","24025",,,,1300,,,,,,,17250,,,,,,,,,,,,8,,,,,
"1772","24026",,,,,,,,,,,21,,,,,,274,,,,,,,,,,,
"1773","24027",,,,,,,,190,,,40,,,,,,4.5,,,,197,,113,,,,,
"1774","24028",,,,622,,,,31,,,886,,,,,,,,,,,,62,,,,,
"1775","24029",,,,,,,,,,,,,,,,,1918,,,,,,,,,,,
"1776","24030",,,,15,,,,,,,,,,,,,,,,,107,,,,,,,
"1777","24031",,,,,,,,,,,151,,,,,,,,,,10,,,,,,,
"1778","24032",,10,,241,,,,7.5,,,364,,,,,14,,65,,,,,24.5,,,,,
"1779","24033",,,,5045,,,,,,,15868,,,,,,,,,,,,,,,,,
"1780","24034",,,,,,,,,,,12,,,,,,591,,,20,939,356,,,,,,
"1781","24035",,,,405,,,,,,,361,,,,,,,,,,,,,,,15,,
"1782","24036",,,,,,,,,,,145,,,,,,4.5,,,,,,,,,,,
"1783","24037",,,,,,,,,,,,,,,,,4248,,,,,,,,,,26,
"1784","24038",,,,,,,,,,,,,,,,,2825,,,,,,,,,,,
"1785","24039",,,,,,,,,,,18,,,,,,1164.5,,,,,,,,,,,
"1786","24040",,,,,,,,34.5,,,100,,,,,,408,,,30,14999,14036,20,,,,,
"1787","24041",,,,,,,,,,,,,,,,,323,,,,,,,,,,,
"1788","24042",,,,,,,,,,,,,,,,,2044,,,12,,,,8,,,,
"1789","24043",,,,94,,,,,,,138.5,,,,,,,,,,,,,,,,,
"1790","24044",,,,1042,,,,142.5,,,741,,,,,,,,,,,,298.3,,1,,,
"1791","24045",,,,645.88,,,,189,,,4125,,,,,,,60,,,,,16,,,20,,
"1792","24046",,,,540,,,15022,,,,10125,,,,,,,,,,,,,,250,,,
"1793","24047",,6,,550,,,,351.1,,,388.5,,,,,,,12,,,6,,289.5,,,,,
"1794","24048",,,,60,,,,,,,42,,,,,,,,,,,,,,,,,
"1795","24049",,,,1200,,,,,,,45985,,,,,,,,,,,,,,,,,
"1796","24050",,,,885,,,,,,,785,,,,,,,,,,,,,,,,,
"1797","24051",,,,340,,,,,,,454,,,,,,,,,,,,,,,,,
"1798","24052",,,,352,,,,30,,,,,,,,,,,,,981,,74,,,,,
"1799","24053",,,,,,,,,,,,,,,,,4705,,,,,,,,,,,
"1800","24054",,40,,,,,,,,,60,,,,,,370,,,,,,,,,,,
"1801","24055",,,,50,,,,,,,150,,,,,5,,,,,,,,,,,,
"1802","24056",,,,217,,,,45,,,226,,,,,,,,,,,,180,,,,,
"1803","24057",,,,,,,,,,,,,,,,,2640,,,,,,,,,,,
"1804","24058",,,,,,,,,,,95,,,,,,54,,,,,,,,,,,
"1805","25001",,3,,,,,,1379.29,,,14178.8,105.78,,,4637,,20,,,,13485.13,13114.74,505.52,,44212.78,,,
"1806","25002",,,,,,,,211,,,7170.1,,,,,,30,,,,1721.08,,47,,1008.96,,,
"1807","25003",,,,,,,,,,,306,,,,,,,,,,1360,,,,,,,
"1808","25004",,4,,,,,,992,,,40,,,,1364.3,,,,,,240,,178.5,,,,,
"1809","25005",,,,,,,,,,,,,,,0.5,,10,,,,2161.42,,,,,,,
"1810","25006",,,,,,,,1815.5,,,6789.8,,,,219,,624,,,30.5,13417,,3481,20,,,,
"1811","25007",,,,,,,,,,,,,,,,,,,,,2550,,,,,,,
"1812","25008",,,,,,,,967,,,46.5,,,,,,27,,,,17883.5,,1429,,,,,
"1813","25009",,,,,,,,3874,,,180,,,,11810.76,,,,,,490,,640,,,,,
"1814","25010",,,,,,,,259.94,,,3850.59,77.6,,,525,,,,,,8620.68,4,147.07,,1102.18,,,
"1815","25011",,,,,,,,1591.78,,,29911.17,,,,55,,165,,,,12316.68,,2180.41,,1922.94,,,
"1816","25012",,,,,,,,971,,,378,,,,1167.54,,,,,110,1625,,287,,,,,
"1817","25013",,,,,,,,118,,,4382.73,,,,,,462,,,,8169.82,,480,,322,,,
"1818","25014",1630,,,,,,,1324,,,1155,,,,12136.98,,,,,74,405,,352,,,,,
"1819","25015",,,,,,,,,,,1455.99,,,,,,,,,,863.21,,54.83,,1129.63,,,
"1820","25016",,,,,,,,69.5,,,333.58,,,,81.5,,79,,,,3161.79,,140,,,,,
"1821","25017",,,,,,,,592.28,,,7943.28,,,,37,,76,,,,19288.23,,1159.24,80,4986.21,,,
"1822","25018",,6.5,,,,,,1778,,,5872,,,,243,,155,,,,1624.05,,3529,,,,,
"1823","26001",,,,83,,,,6,,,6,,,,,,,25,,,48,,,,37,,,
"1824","26002",,,,200,,,,50,,,26,,,,,,,,,,,,,,,,,
"1825","26003",,,,,,,,,,,734,,,,,,,,,,6149,,,,,,,
"1826","26004",,,,32,,,,,,,,,,,,,,1118,,,,,,,1475.8,78,,
"1827","26005",,,,33.5,,,,,,,5.5,,,,,,,1.25,,,,,,,,,,
"1828","26006",,,,135,,,,15,,,3,,,,,,,460,,,125,,,,,,,
"1829","26007",,,,6,,,,,,,,,,,,,,,,,,,,,348,,,
"1830","26008",,,,24,,,,,,,15,,,,,,,18,,,,,,,,,,
"1831","26009",,,,27,,,,,,,,,,,,,,,,,,,,,,,,
"1832","26010",,,,43,,,,2.5,,,11,,,,,,,127,,,,,,,,,,
"1833","26011",,,,120,,,,9,,,20,,,,,,,,,,,,,,,,,
"1834","26012",,,,4.5,,,,161,,,665.6,,,,,,651,444,,,374,1248,174,125,19740,,,
"1835","26013",,,,110,,,,,,,1.5,,,,,,,245,,,19,,,,,,,
"1836","26014",,,,84,,,,6,,,7,,,,,,,20,,,57,,,,,,,
"1837","26015",,,,48,,,,3,,,28,,,,,,,301,,,,,,,,,,
"1838","26016",,,,49,,,,,,,,,,,,,,202,,,,,,,,,,
"1839","26017",,,,18,,,,,,,,,,,,,61,312,,,16,,,,1244.5,7828,,
"1840","26018",,,,3,,,,620,,,2520,,,,,,1390,1545,,,30,3177,508,99.5,61567,,,
"1841","26019",,,,50,,,,,,,,,,,,,,15,,,,,,,,22.11,,
"1842","26020",,,,140,,,,,,,,,,,,,,274,,,,,,,,926,,
"1843","26021",,,,16,,,,,,,,,,,,,,7,,,,,,,,,,
"1844","26022",,,,130,,,,2,,,4,,,,,,,,,,,,,,,,,
"1845","26023",,,,115,,,,,,,,,,,,,,13,,,,,,,,,,
"1846","26024",,,,45,,,,,,,,,,,,,,,,,,,,,,,,
"1847","26025",,,,85,,,,295.5,,,6,,,,,,5,,,,,,336.79,,,565,,
"1848","26026",,6,,,,,,159,,,2279,116.58,,,,,2.5,73,,,127,650.91,42,,46971,,,
"1849","26027",,,,550,,,,100,,,35,,,,,,,95,,,,,8,,85,,,
"1850","26028",,,,35,,,,,,,,,,,,,,,,,,,,,,,,
"1851","26029",,,,,,,,1118.44,,,360,,120,,7,,455,18,,,,,175,,10666,880,,
"1852","26030",,,,740,,,,748,,,755.86,,1418,,,13,3295,8228,,,8,,93,220,6520,9543.9,,
"1853","26031",,,,16,,,,,,,13,,,,,,,80,,,,,,,,,,
"1854","26032",,,,25,,,,,,,,,,,,,,1,,,,,,,,,,
"1855","26033",,8,,,,,,87,,,1296.6,214.26,,,,,,,,,262,,11,,34719.7,,,
"1856","26034",,,,80,,,,4.5,,,3.5,,,,,,,170,,,23,,,,,,,
"1857","26035",,,,158,,,,7,,,,,,,,,,,,,,,47,,,,,
"1858","26036",,,,185,,,,6,,,2.5,,,,,,,22,,,,,19,,,,,
"1859","26037",,,,15,,,,,,,,,,,,,,,,,,,,,,,,
"1860","26038",,,,125,,,,,,,,,,,,,,9,,,,,,,,,,
"1861","26039",,,,40,,,,,,,,,,,,,,15,,,,,,,,,,
"1862","26040",,,,30,,,,,,,4,,,,,,,,,,,,,,,,,
"1863","26042",,16,,,,,,429,,,2430.14,148,,,22,,77,96,,,220,357.79,37,,44863.56,,,
"1864","26043",,,,73,,,,,,,3,,,,,,,,,,,,,,,,,
"1865","26044",,,,7,,,,,,,,,,,,,,,,,,,,,,,,
"1866","26045",,,,210,,,,,,,36,,,,,,,136.5,,,195,,,,18,,,
"1867","26046",,,,15,,,,,,,,,,,,,,,,,,,,,92,,,
"1868","26047",,,,8,,,,,,,,,,,,,,,,,,,,,80,28,,
"1869","26049",,,,,,,,,,,,,,,,,,,,,1650,,,,,,,
"1870","26050",,,,193,,,,,,,37,,,,,,,,,,87,,,,262,,,
"1871","26051",,,,,,,,,,,,,,,,,,,,,1124,,,,,,,
"1872","26052",,,,117.3,,,,,,,13.75,,,,,,,2,,,,,,,,,,
"1873","26053",,,,77,,,,2.5,,,1.5,,,,,,,,,,22,,,,45,,,
"1874","26055",,,,,,,,,,,,,,,,,12,,,,1366,,7,,11596.27,109,,
"1875","26056",,,,115,,,,,,,,,,,,,,280.5,,,,,,,,2884.1,,
"1876","26057",,,,11,,,,,,,,,,,,,,,,,,,,,,,,
"1877","26058",,,,370,,,,3.5,,,4.5,,,,,,,6.7,,,,,,,,,,
"1878","26059",,,,62,,,,,,,,,,,,,,,,,,,,,,,,
"1879","26060",,,,22,,,,,,,,,,,,,,20,,,,,,,25,,,
"1880","26061",,,,10,,,,,,,,,,,,,,5,,,,,,,,,,
"1881","26062",,,,7,,,,,,,,,,,,,,,,,,,,,,,,
"1882","26063",,,,17,,,,,,,,,,,,,,,,,,,,,,,,
"1883","26064",,,,110,,,,,,,,,,,,,,286,,,30,,,,670,,,
"1884","26065",,,,368.9,,,,,,,,,,,,,,140,,,,,,,46,,,
"1885","26066",8,,,325,,,,22,,,11,,,,,,,196,,,295,,,,301,,,
"1886","26067",,,,40,,,,,,,,,,,,,,17,,,,,,,,,,
"1887","26068",,,,2,,,,,,,,,,,,,,,,,,,,,,,,
"1888","26069",,,,2.5,,,,,,,83,,,,,207.45,,,,,,,,,,,,
"1889","26070",,,,27,,,,,,,,,,,,,,,,,,,,,1106,,,
"1890","26071",,,,,,,,369,,,1626,,10,,,,365,40,,,,1890,171,15,19730,,,
"1891","26072",,,,2,,,,459,,,394.2,,,,26,,402,344,,,350,2443,146,38,19728,,,
"1892","27001",,,,,,,,42,,,434,,,,,,10,,5660,173,6488,,15.5,,,,,
"1893","27002",,35,,,10344,,,12,,,320,,,,40,,118,,,,,,,,,,,
"1894","27003",,22,,,,,,101.25,,,96,,,,54,,97.5,,,,,,,,,,,
"1895","27004",,,,,286,,,62,,,22,,,,,,,,20,10,,,,,,,,
"1896","27005",,,,,11056,,,,,,190,,,,,,185,,,,,,,,,,,
"1897","27006",,2,,,8512,,,,,,185,,,,16,,269,,,39,,,,,,,,
"1898","27007",,,911,,,,,9,,,148,,,,,,6,,4475,,683,,4,,,,,
"1899","27008",,,92,,5673,,,,,,250,,,,,,7458,,,11,,,,111,,,,
"1900","27009",,,,,5,,,,,,22,,,,6,,,,1782,,,,,,,,,
"1901","27010",,,,,2829,,,3,,,82,,,,,,,,,,,,3.5,,,,,
"1902","27011",,,502,,,,,,,,50,,,,10,,,,,,650,,12,,,,,
"1903","27012",,,30,,,,,,,,72,,,,,,41,,2377.1,,,,,,,,,
"1904","27013",,,,,37,,,,,,7.5,,,,,,,,,,,,,,,,,
"1905","27014",,,,,1584,,,,,,12,,,,4,,,,,,23,,,,,,,
"1906","27015",,,,,320,,,,,,847,,,,,,,,1924,,,,,,,,,
"1907","27016",,,,,238,,,,,,36,,,,,,,,641.64,,,,,,,,,
"1908","27017",,,,,,,,5,,,37,,,,65,,,,3122,,493,,1,,,,,
"1909","28001",,,,,,120,,,,,348,,,,,,131.25,,,,3046,,,,,,,
"1910","28002",118,,,,,,,,,,75,,,,,,13.73,,,,10353,14487,,,,,,
"1911","28003",72,,,,,,,267,,,,,,,8.76,,2.5,,,46,37760,34715,88.5,,,,,
"1912","28004",,,,,,,,,,,30,,,,28,,19.8,,,,47,,,,,,,
"1913","28005",,,,,,,,,,,60,,,,,,,,,,5600,,,,3500,,,
"1914","28006",,,,70,,,,,,,,,,,,,,,,,,,,,,,,
"1915","28007",,,,,,,,,,,,,,,,,8,,,,567.6,14.3,,,,,,
"1916","28008",6,,,,,730,,,,,25,,,,,,80.7,,,,21463,,,20,,,,
"1917","28010",,,,,,,,,,,,,,,,,,,,,3080,,,,,,,
"1918","28011",,,,,,,,,,,,,,,330,,66,,,,646.77,1016,12,0.5,,,,
"1919","28012",553,,161.5,,,,,834,,,136,1453,,,20,,1028.5,,,46,37348.3,44153.8,308,103,,,,
"1920","28013",,,,,,,,,,,60,,,,,,7446.82,,,,3159,,,576.07,,,,
"1921","28015",,,,,,,,,,,,,,,,,,1,,,206.8,,,,,,,
"1922","28016",,,,,,,,127,,,110,,,,,,10257.49,,,,770,480,25,231.2,,,,
"1923","28017",,,,20,,,,,,,,,,,,,,404,,,,,,,,,,
"1924","28018",180,,,,,100,,,,,13,,,,,,,,,,6891,,,,,,,
"1925","28019",1010,,,,,60,,,,,18,,,,100,,3784.37,,,18,7499.2,120,83,76.2,,,,
"1926","28020",,,,,,,,,,,40,,,,,,72.2,31.5,,,135,,,,,,,
"1927","28021",296,,2354.16,,,,,4,,,20,,,,6,,228.34,,,,13252.87,16748,,,,,,
"1928","28022",,,,,,740,,,,,,,,,,,,,,,119982.83,85.26,,,,,,
"1929","28023",,,,,,,,,,,150,,,,,,,,,,52100,,,,700,,,
"1930","28025",,,,,,,,,,,,,,,,,,,,,933.3,,9,,,,,
"1931","28026",,,,70,,,,,,,,,,,,,,,,,,,,,20,,,
"1932","28027",,,,66,,,,,,,,,,,,,,28,,,,,,,,,,
"1933","28028",,,,,,,,,,,30,,,,4.5,,5,,,,,,,,,,,
"1934","28029",,,,,,,,,,,12,,,,2,,807,,,,391,200,,,,,,
"1935","28030",60,,,,,,,,,,563,,,,,,9312.5,,,,2847,,11,1023.49,,,,
"1936","28031",,,,10,,,,,,,,,,,,,,20,,,50,,,,,,,
"1937","28032",,,,,,,,,,,,,,,,,,2.5,,,74485.1,194.1,,,,,,
"1938","28033",,,,,,,,,,,,,,,,,10,,,,97107.95,165.25,,,,,,
"1939","28034",,,,,,280,,,,,,,,,,,244.39,,,,7600,90,,,,,,
"1940","28035",,,,,,1200,,,,,40,20,,,,,,,,,215040,170,,,,,,
"1941","28037",,,,,,,,,,,200,,,,,,293,,,,14906,5750,35,3,,,,
"1942","28039",110,,,500,,,,145,,,,,,,,,,,,,250,,115,,,,,
"1943","28040",,,,,,,,,,,,,,,,,1,,,,51466.84,79,,,,,,
"1944","28041",,,,,,,,,,,14,,,,,,2378.11,,,,3077,,,146.1,,,,
"1945","28042",,,,,,,,,,,60,,,,,,195.95,,,,720,,,4.9,,,,
"1946","28043",392.97,,,,,,,1.5,,,1,,,,353,,651.6,,,,607,232,2.5,20,,,,
"1947","29001",,,,13.5,,,,,,,25,,,,,6,,,,,,,,,,,,
"1948","29002",,,,60,,,,,,,12,,,,,,,,,,,,,,,,,
"1949","29003",,,,216,,,2394,,,,59,,,,,,,,,,,,8,,1310,,,
"1950","29004",,,,419,,,695,,,3,75,,,,,,,,,,,,6,,810,,,
"1951","29005",,,,57,,,40,,,,,,,,,3,,,,,,,,,306,,,
"1952","29006",,,,189,,2,8410,,,,173,,,,,5,,,,,,,8,,566,,,
"1953","29007",,,,200,,,30,,,,4,,,,,,,,,,,,1,,477,,,
"1954","29008",,,,348,,,540,,,95,215,,,,,,,,,,,,2,,166,,,
"1955","29009",,,,91,,,,,,,48,,,,,3,,,,,,,,,,,,
"1956","29010",,,,67,,,,,,,33,,,,,,,,,,,,,,,,,
"1957","29011",,,,5,,,529,,,,41,,,,,4,,,,,,,,,410,,,
"1958","29012",,,,169,,,2910,,,,71,,,,,8,,,,,,,2,,1345,,,
"1959","29013",,,,980,,3,130,,,145,60,,,,,4,,,,,,,3,,810,,,
"1960","29014",,,,191,,,4090,,,,71,,,,,5,,,,,,,,,1696,,,
"1961","29015",,,,312,,8,400,9,,,407,,,,,,,,,,,,,,801,,,
"1962","29016",,,,,,,,,,,5,,,,,,,,,,,,,,,,,
"1963","29017",,,,13,,,,,,,9,,,,,,,,,,,,,,,,,
"1964","29018",,,,11,,,,,,,20,,,,,,,,,,,,,,,,,
"1965","29019",,,,116,,,,3,,,113,,,,,,,,,,,,4,,,,,
"1966","29020",,,,180,,2,1666,,,,62,,,,,,,,,,,,4,,488,,,
"1967","29021",,,,11,,2,1057,,,,117,,,,,,,,,,,,,,848,,,
"1968","29022",,,,16,,,,,,,7,,,,,,,,,,,,,,,,,
"1969","29023",,,,282,,,,,,,178,,,,,,,,,,,,,,,,,
"1970","29024",,,,183,,6,,,,,122,,,,,,,,,,,,,,,,,
"1971","29025",,,,7,,,,,,,10,,,,,,,,,,,,,,,,,
"1972","29026",,,,70,,4,,,,,22,,,,,,,,,,,,,,,,,
"1973","29027",,,,4,,,,,,,9,,,,,,,,,,,,,,,,,
"1974","29028",,,,64,,,,,,,50,,,,,,,,,,,,,,,,,
"1975","29029",,25,,12,,,,,,,21,,,,,,,,,,,,,,,,,
"1976","29030",,,,73,,,2277,,,,,,,,,,,,,,,,1,,1386,,,
"1977","29031",,,,172,,,1914,,,,48,,,,,,,,,,,,,,1100,,,
"1978","29032",,,,117,,,,,,,45,,,,,,,,,,,,,,,,,
"1979","29033",,,,14,,,,,,,74,,,,,,,,,,,,,,,,,
"1980","29034",,,,225,,,8624,,,,241,,,,,,,,,,,,8,,4831,,,
"1981","29035",,,,10,,,80,,,,,,,,,,,,,,,,,,,,,
"1982","29036",,,,4,,,,,,,18,,,,,,,,,,,,,,,,,
"1983","29037",,,,,,,138,,,,,,,,,,,,,,,,,,150,,,
"1984","29038",,,,20,,,,,,,,,,,,,,,,,,,,,130,,,
"1985","29039",,,,23,,,270,,,,,,,,,,,,,,,,3,,180,,,
"1986","29040",,,,65,,,160,,,,25,,,,,,,,,,,,,,1014,,,
"1987","29041",,,,7,,,,,,,10,,,,,,,,,,,,,,,,,
"1988","29042",,,,4,,,,,,,7,,,,,,,,,,,,,,,,,
"1989","29043",,,,11,,,,,,,27,,,,,,,,,,,,,,,,,
"1990","29044",,,,21,,,,,,,13,,,,,,,,,,,,,,,,,
"1991","29045",,,,32,,3,510,,,,20,,,,,,,,,,,,,,300,,,
"1992","29046",,,,30,,,,,,,,,,,,3,,,,,,,,,60,,,
"1993","29047",,,,11,,,60,,,,,,,,,,,,,,,,1,,55,,,
"1994","29048",,,,5,,,,,,,15,,,,,,,,,,,,,,,,,
"1995","29049",,,,45,,,,,,,45,,,,,,,,,,,,,,,,,
"1996","29050",,,,15,,,,,,,8,,,,,,,,,,,,,,,,,
"1997","29051",,,,28,,,,,,,14,,,,,,,,,,,,,,,,,
