"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"276","10011",,,,30399153.12,,,,5363519,,,30340207.33,,,,,11161.6,,226320,,,8549387.7,,,,1051380,,,
"277","10012",,,,34006943.3,,,,9851300,,,140749.99,,,,,,,79660417.25,,,,,1065000,,,,,
"278","10013",,,,7746000,,,,42811300,,,624546,,,,,,,0,,,7300354.19,,7722000,,3642718,,,
"279","10014",0,,,5464127.51,,,,311850,,,433440,,,,,,0,3812160,,,,,780800,,,,,
"280","10015",,,,3478700,,,,266999.85,,,549450,,,,,,,148206146.6,,,74784,,2373629.44,,,,,
"281","10016",0,,,4894484.39,,,6081586.24,,,,89534720.8,,,,,39060,,3325140,,,1271844,,12010950,,4048135,,,
"282","10017",,,,51662726.36,,,,7722754.79,,,20460870,,,,,118768,,18755436,,,345663,,,,55892,,,
"283","10018",,,,8133626.35,,,,3889324.02,,,854514,,,,,,,,,,,,,,,,,
"284","10019",,99104,,6251479,,,,,,,394940,,,,,0,,,,,,,,,,,,
"285","10020",,,,8529786,,,,,,,110716955.7,,,,,,,1683000,,,,,20477953.44,,,,,
"286","10021",,,,6860379.59,,,2285010.25,37595667.21,,,81822769.48,693536.25,,,,,,25443288,,,523584.84,,665040,,24000,,,
"287","10022",,,,18178575.6,,,9567903.91,,,,187502154.19,,,,,,,26085000,,,,,5868000,,42097388,,,
"288","10023",,22411944,,21052700.4,,,,,,,991200,,,,2103276,6641460,1291500,,,,,,,1222020,,,,
"289","10024",,,,1845977.98,,,,,,,237500,,,,,,,29390400.08,,,,,,,,,,
"290","10025",,,,12365485.86,,,,531934,,,2399892,,,,,,,3865840,,,,,,,,,,
"291","10026",,15885824,,19285206.85,,,,,,,2090400,,,,2508000,7370350,972160,,,,,,,315000,,,,
"292","10027",,,,300300,,,,,,,5223510,,,,,,,546000,,,,,,,,,,
"293","10028",,,,7748180,,,,13770000,,,21869749.12,,,,,,,2648448,,,,,,,,,,
"294","10029",,,,2447298.44,,,,,,,163680,,,,,,,,,,,,,,524400,,,
"295","10030",,,,2833370,,,,,,,732250,,,,,,,,,,,,,,93100,,,
"296","10031",,,,9503874.75,,,552406.02,11379608.39,,,99664804.61,,,,,,,,,,14985.6,,,,,,,
"297","10032",,,,124022215.6,,,2487156,4563049.5,,,30782085.6,,,,,1966666,,3357984,,,2344300,,,,2941785.54,,,
"298","10033",0,,,4123557.75,,,,,,,33494252.26,,,,,,,14858000,,,,,,,2360550,,,
"299","10034",,24443790,,16601082.6,,,,,,,5023200,,,,2418750,4029696,1474200,,,,,,,1562440,,,,
"300","10035",,,,38731470.42,,,,3098188,,,487750.93,,,,,74746,,,,,,,,,71162,,,
"301","10036",,,,10934000,,,,13981478,,,132000,,,,,,,42204388.85,,,,,119921160,,,,,
"302","10037",,1116968,,4532526.75,,,,,,,371976,,,,26918.8,113662.5,209171.2,90744,,,,,,,,,,
"303","10038",0,,,1903900.5,,,3182101.93,2502000,,,81547962.35,,,,,,,1055700,,,,,,,15811999.01,549696,,
"304","10039",,,,65543425,,,,,,,76061280,,,,,31403216,,,,,,,4183257,,,,,
"305","11001",92786800,,,438304.87,,,104820931.2,17090474.17,,58889803.43,5096655.78,390600,,,,,,,,,261987104.8,,57975629.78,,188209796.3,,,
"306","11002",85417236.67,,,2633400,,,2546715,5017600,,11739948.53,1099897.75,,,,,,,,,,67037622.38,,49329954.66,,13737912.1,,,
"307","11003",,148729.6,,4487876.2,,,6461470,6806440,,,21542552.28,,,,,,,,,,1495099.98,,2282760,,5909240,1209800.96,,
"308","11004",465000,,,5111312.08,,,4189746,,,,28001745.52,,,,,,,,,,12628972.44,,575750,,2641168.38,,,235395
"309","11005",1152900,325875,,2580576.37,,,4597370,10456464,,,13483530,,,,,,,,,,12750503.39,,6813000,,1580268.3,,,
"310","11006",,,,,,,,,,,867149.87,,,,,,,,,,,,,,,,,
"311","11007",,3552094.7,,3314373.09,,,3175200,18983760,,,9280903,,,,,,,,,,52002524.4,,19111250,,1654538.2,,,
"312","11008",71662500,,,1024144,,,7077120,,,,1969800,,,,,,,,,,99201349.15,,,,72255375.36,,,
"313","11009",12842014,5077800,,275352.21,,,1644005,,,,44534463.5,,,,,,,,,,23367854.48,,925911,,1089165,3262500,,
"314","11010",,,,299880,,,,,,,23400,,,,,,,,,,,,,,,,,
"315","11011",2889180,,,451173.9,,,92889911.52,3285338.4,,6487442,3537265.2,,,,,,,,,,164225555,,,,71959929.61,,,0
"316","11012",40054125,,,651105,,,21404477.06,,,,1284950,,,,,,,,,,98120806.49,,,,84472925.32,,,
"317","11013",,,,15408517.64,,,,,,,12226331.29,,,,,,,,,,,,3510958.32,,,,,
"318","11014",,,,3524449.43,,,,138871299.7,,,30876449.95,,,,,,,,,,2874712.5,,127618787.9,,1141875,7264954.04,,
"319","11015",0,806100,,36000,,,,,,1534499.58,3703000,,,,,90300,,,,,14663266.96,,,,3597780,,,
"320","11016",13977409,,,111360,,,26032663.9,,,,1938303,,,,,,,,,,85143830,,,,76112423.46,,,
"321","11017",71445049.96,,,261000,,,94737807.6,1925201,,340862644.6,2078909.2,77385,,,,,,,,,350763687.1,,14042462.5,,157376106.5,,,475843.2
"322","11018",,,,352432.5,,,108232550,435276,,,4362528,24140,,,,,,,,,28546364,,8910750,,41438483.21,,,
"323","11019",39060000,292530,,699700,,,,,,13756500,10045600,,,,,,,,,,37511100,,1945561.2,,1839632,,,
"324","11020",10125000,2390400,,1285092.9,,,17150400,13577202.4,,453550.34,6350000,,,,,20899.98,,0,,,61640000,,39396573.38,,538780,,,
"325","11021",,,,,,,,,,,3613250,,,,,,,,,,4838550,,,,,,,
"326","11022",,,,23260024.07,,,23793033.66,,,,70903607.9,,,,,,,,,,,,,,19856428.65,,,
"327","11023",537958959,,,1175048.16,,,147718711.9,47474388.2,,747107.11,3506860,2980000,,,,,,,,,349173858.2,,195314208.42,,166162935.6,,,
"328","11024",17952780,,,,,,12506161.78,,,3638871.45,,489060,,,,,,,,,38747142.95,,,,16993769.91,,,
"329","11025",40237011.36,0,,2173500,,,11996652.99,17840997.93,,,856100,,,,,0,,1012480,,,36217110.3,,6790245.59,,112740931.8,,,
"330","11026",375184985,143049.98,,698401.2,,,3420803.75,61311755.35,,7361006.04,3365850,105000,,,,,,,,,113308857.59,,10556874.93,,5130717,,,
"331","11027",9179475,448875,,348000,,,244953803.5,16645967.97,,29090072.61,4614660,1947840,,,,,,,,,443980593,,39982958.52,,62081765.18,,,
"332","11028",5655000,,,311148,,,33552090,4734224,,,15628195.63,453600,,,,,,,,,102610580.67,,6577200,,30707352,,,
"333","11029",,,,2548651.54,,,,24043990.8,,,22793190.21,,,,,,,,,,,,30498850,,81840,,,
"334","11030",434569358,,,55075990.16,,,30029058.75,272136905.1,,,107455091.07,,,,,,,,,,,,41777067.9,,32737341,,,
"335","11031",0,1128399.63,,802230,,,11432196.72,4200000,,,1290900,,,,,,,0,,,44651870.19,,42987605.72,,23476327.65,2230400,,
"336","11032",,,,15177083.7,,,,10705701.3,,1861976.04,21153129.24,,,,,,,2275000,,,,,4045501.8,,,,,
"337","11033",,,,18686062.08,,,,102383546.1,,,27439198.27,,,,,261625,,1209000,,,,,15327301,,,,,
"338","11034",,,,,,,,,,,744375.09,,,,,,,,,,,,,,,,,
"339","11035",1098000,,,762083.21,,,24342640.08,4236600,,,25680884.66,,,,,,,,,,129635820.3,,24942460,,1620000,,,
"340","11036",,,,,,,5998259.74,,,,,,,,,,,,,,7632140,,,,5757589,,,
"341","11037",32411484,533399.98,,7000907.76,,,2588547.5,278296871.4,,21200976.29,3761500,2352000,,,,,,,,,111625230.33,,4733400,,2944965.12,,,
"342","11038",7241724,,,213642,,,,,,30568244.83,,,,,,,,,,,7537046.05,,,,,,,
"343","11039",1533000,750000,,527222.8,,,1976930,,,,14086833.6,,,,,,,,,,16467840,,7585500,,2067625.04,,,
"344","11040",,,,,,,,,,,436779.98,,,,,,,,,,,,,,,,,
"345","11041",,,,,,,,,,,5586240,,,,,,,,,,1147890,,,,,,,
"346","11042",12716340,,,478460.5,,,359798321.6,2836800,,38841636,4779962,61560,,,,,,,,,49937918.97,,3207138.9,,48710900.42,,,
"347","11043",,,,,,,,,,,9819648.63,,,,,,,,,,,,645849.49,,,,,
"348","11044",1067040,,,,,,97520919.7,519312,,,683810,74800,,,,,,,,,116869599.75,,7992822.78,,75649023.07,,,
"349","11045",,,,,,,,,,,4116000.34,,,,,,,,,,,,,,,,,
"350","11046",,,,225225,,,60038048.7,,,,5866136,,,,,,,,,,121978298.81,,,,21362417.6,,,
"351","12001",,390204.54,,,,,,1602088.23,,,6517074.92,,,,52221651.79,,163551.23,,,924753.75,690880.84,,1414403.09,,,,,
"352","12002",0,23677.5,,,,,,1739105.39,,,964217.14,,,,69722.84,,238977.48,,,0,1356421.66,,2406239.98,,,,,
"353","12003",,,,,,,,,,,918689.66,,,,20096384.21,,,,,897790.46,5027913.95,,,,,,,
"354","12004",,49705.5,,,,,,,,,108005.36,,,,20272.42,2491.5,75348,,,,,,,,,,,
"355","12005",,,4709806.68,,,,,,,,1810308.41,,,,444371.94,,3099492,,,,,,,,,,,
"356","12006",,,,,,,,,,,382641.05,,,,78120,,,,,,1025928.59,,452636.42,,,,,
"357","12007",,,,,,,,,,,582512.42,,,,18456273.45,,,,,4318379.74,3827504.3,,,,,,,
"358","12008",0,,,,,,,,,,,,,,204266.23,,,,,,3620411.15,,,,,,,
"359","12009",,,,,,,,,,,,,,,,,27499.5,,,,,,,,,,,
"360","12010",,,,,,,,,,,560878.52,,,,,246650.05,,,,,,,,,,,,
"361","12011",,10519664.94,,,,,,1599867.24,,,5609297.3,,,,149822667.73,,,,,2249884.69,1180233.49,,2213750.42,,,,,
"362","12012",,5500797.75,622480.23,,554190.81,,,,,,11415025.41,,,,15648124.79,,,,,,,,,,,,,
"363","12013",,,,,,,,,,,517074.32,,,,1185724.54,,,,,1024274.12,,,,,,,,
"364","12014",,,,,,,,1220882.97,,,2153242.71,,,,59125329.27,,,,,1200769.32,138318.84,,1716264.78,,,,,
"365","12015",,219114.18,,,,,,206586.17,,,291652.54,,,,161829,,,,,,3925228.07,,14561293.96,,,,,
"366","12016",,2537669.78,,,,,,2736203.2,,,3620773.13,,,,,,,,,21370484.52,241518.26,,3692824.13,,,,,
"367","12017",,141380.55,,,,,,,,,18602.19,,,,776951.94,,,,,1357200.72,575132.05,,1017209.82,,,,,
"368","12018",,,,,,,,1223306.34,,,1186084.84,,,,8499612.8,,,,,2816644.97,,,47872.98,,,,,
"369","12019",0,,,,,,,,,,,,,,52590.33,,,,,,439751.68,,,,,,,
"370","12020",,,,,,,,,,,209914.33,,,,,,,,,,,,,,,,,
"371","12021",,,,,,,,2242940.28,,,6584114.33,,,,81164103.35,,,,,2399277.37,586243.61,,2450579.51,,,,,
"372","12022",,3031433.84,,,,,,,,,,,,,2184491.07,1244724.99,,,,213523.11,19518225.61,,,,,,,
"373","12023",,,,,8698.35,,,,,,20018024.36,,,,166743144.49,,,,,5909615.23,1349317.37,,,,,,,
"374","12024",,,,,,,,,,,889529.76,,,,,,,,,,80353.85,,,,,,,
"375","12025",,,,,,,,164775.67,,,904036.53,,,,14558361.67,,,,,1794904.01,,,,,,,,
"376","12026",310992,2496720.44,,,,,,,,,225173.77,,,,1626366.74,,,,,,509638.76,,,,,,,
"377","12027",,,,,,,,111722.92,,,,,,,15641129.71,,,,,345203.57,1705460.95,,1395214.94,,,,,
"378","12028",0,91539.21,,,,,,,,,2242829.95,,,,16226.5,,,,,,1274483.08,,10039992.84,,,,,
"379","12029",12128837.11,6220349.71,,,,,,149410.52,,,6319090.12,,,,274122.78,146919.53,286948.68,,,,826226.91,,21419484.11,,,,,
"380","12030",,,,,251820.66,,,3029699.71,,,1067462.47,,,,16246624.56,,,,,3940315.81,366128.49,,,,,,,
"381","12031",,,,,,,,,,,72321.83,,,,,,,,,,697964.52,,375394.32,,,,,
"382","12032",102480.43,126390913.05,,,,,,,,,5403519.08,,,,194410.75,,89995.9,,,,,,,,,,,
"383","12033",,,7869385.89,,,,,,,,4344292.53,,,,2766958.65,,2080979.65,,,1237879.45,216117.17,,,,,,,
"384","12034",1270424.69,,,,,,,5689106.05,,,67875.33,,,,1743369.63,,,,,,5676719.59,,4380041.68,,,,,
"385","12035",,,,,,,,,,,259002.54,,,,6736929.63,,,,,1482135.99,8307454.31,,1423824.89,,,,,
"386","12036",,778410.46,,,33555.21,,,1477188.16,,,3648807.68,,,,2108030.22,,2578204.43,,,1551380.68,,,,,,,,
"387","12037",319601,110456.5,,,,,,,,,156177.25,,,,52730.61,,,,,,,,274147.5,,,,,
"388","12038",0,2207216.79,,,,,,2472427.56,,,1112605.49,,,,91129436.36,,,,,20387302.46,396307.3,,5649638.72,,,,,
"389","12039",,,,,,,,439416.56,,,896081.67,,,,20306381.48,,,,,4039397.02,199174.56,,,,,,,
"390","12040",195266.61,5316009.56,,,,,,,,,8038588.98,,,,40713.72,153696.04,,,,,5848020.14,,8187746.14,,,,,
"391","12041",,,,,,,,,,,170612.45,,,,,77956.21,,,,,,,,,,,,
"392","12042",4578818.25,,,,,,,,,,1119275.87,,,,,,,,,,5176222.27,,144733.05,,,,,
"393","12043",,,,,,,,,,,189803.48,,,,,0,,,,,,,,,,,,
"394","12044",163403.68,1917799.33,,,,,,,,,2105501.71,,,,189869.39,,,,,350837.79,,,4099167.02,,,,,
"395","12045",,,,,,,,,,,1094912,,,,,,,,,,11394250,,,,,,,
"396","12046",,2048460.6,,,210624.05,,,6784816.87,,,7408869.76,,,,10174109.94,,2336498.5,,,4117351.28,981254.71,,4514950.56,,,,,
"397","12047",,,,,,,,,,,316593.98,,,,,,,,,,589299.18,,,,,,,
"398","12048",,4590688.06,,,,,,1773404.88,,,3798958.3,,,,149471201.27,,,,,20678525.31,1475454.98,,6107671.52,,,,,
"399","12049",5776196.03,48229.57,,28795.2,,,,,,,1446103.01,,,,,,,,,,1302329.25,,2405736.55,,,,,
"400","12050",,,,,,,,,,,,,,,3509964.8,,91946.3,,,1400832.9,2320654.95,,816287,,,,,
"401","12051",177490.16,580669.23,,,,,,,,,2056452.44,,,,1056840.95,,262268.66,,,207033.37,,,5571255.5,62258.29,,,,
"402","12052",,5058135.07,187899.94,,142657.44,,,,,,17050877.48,,,,2031548.82,,4667159.65,,,,566333.04,,,,,,,
"403","12053",,,,,306296.61,,,6468120.77,,,1953328.55,,,,40734637.53,,,,,4518863.83,290334.68,,14747.3,,,,,
"404","12054",,,,,,,,,,,131939.17,,,,1129491.73,,,,,225115.21,5867770.12,,,,,,,
"405","12055",1172552.27,4142062.56,,43056.42,,,,70874.87,,,552935.95,,,,1524011.9,,34518.4,,,,2174937.08,,212592.9,,,,,
"406","12056",,4669995.68,621647.29,,594221.55,,,,,,5393677.93,,,,14019760.4,,,,,,,,,,,,,
"407","12057",0,59696529.23,13156.42,,,,,1492790.05,,,6363536.98,,,,693954646.21,,,,,22167013.66,150252.3,,3810869.74,,,,,
"408","12058",3620564.26,2515526.81,,,,,,,,,1365138.39,,,,5819643.41,,,,,,749691.53,,2006801.57,,,,,
"409","12059",,,,,,,,,,,125085.76,,,,1131474.13,,,,,,5600387.18,,3125882.83,,,,,
"410","12060",,183725.83,,,,,,,,,288815.77,,,,41977.5,,,,,,293488,,950549.2,,,,,
"411","12061",4173421.04,,,,,,,,,,643025.59,,,,,,71228.43,,,,,,7183912,,,,,
"412","12062",,6784223.03,,,,,,1168350.21,,,7132496.53,,,,5185634.83,,4032530.21,,,,,,,,,,,
"413","12063",,,,,,,,,,,363229.2,,,,,,,,,,,,,,,,,
"414","12064",,,,,,,,558602.52,,,,,,,10254918.82,,,,,227841.32,8131044.51,,912239.46,,,,,
"415","12065",,,,,,,,,,,95161.59,,,,,,,,,,,,,,,,,
"416","12066",,,,,,,,,,,492140.55,,,,127094.45,,99366.36,,,,,,,,,,,
"417","12067",,,,,,,,,,,325960.38,,,,14774051.29,,,,,582197.85,1888961.04,,,,,,,
"418","12068",,,,,,,,2649163.72,,,5306005.11,,,,258133073.18,,,,,139651533.84,447190.46,,3173561.8,,,,,
"419","12069",,,,,,,,,,,468221.2,,,,,,,,,,,,,,,,,
"420","12070",,,,,,,,,,,132074.17,,,,,,,,,,177500,,,,,,,
"421","12071",,5638863.83,,,134551.09,,,1395337.35,,,7061498.21,,,,4593395.6,,1920011.1,,,,,,,,,,,
"422","12072",,,,,,,,,,,410611.99,,,,,,,,,,,,,,,,,
"423","12073",,,,,,,,,,,,,,,897408.12,,,,,1084945.7,30812976.85,,1142994.9,,,,,
"424","12074",0,0,,,,,,,,,3579714.27,,,,27223.2,,,,,,,,3338034.81,,,,,
"425","12075",184969.57,462611.13,,,,,,,,,1838686.43,,,,50029.3,,,,,387253.39,,,24645657.54,,,,,
"426","12076",,,,,,,,,,,142302,,,,,,,,,,,,,,,,,
"427","12077",,,,,16993.62,,,,,,516186.81,,,,35407629.15,,,,,1634891.48,,,,,,,,
"428","12078",,,,,,,,,,,245556.01,,,,,25422.18,,,,,,,,,,,,
"429","12079",,192531.48,,,,,,,,,,,,,,,,,,,,,,,,,,
"430","12080",,,,,,,,,,,803582.84,,,,50541473.16,,,,,,,,,,,,,
"431","13001",,,,4518477.5,,,1577940,,,,132860,,,,,,,,,,,,17944813.44,,,,,
"432","13002",,2518260,,726664.2,,,1195040,,,,181552.2,,,,,1284418.5,,,,,,,32090094.54,,,,,
"433","13003",,,,943447.8,,,,9879600,,,4398827.35,,,,,,,,,,,,15381493.04,,,,,
"434","13004",,,,,,,,,,,112292.1,,,,,739507.5,,,,,,,10194790.06,,,,,
"435","13005",,,,2217281.98,,,,894133.05,,,3776093.08,24705,,,,,,,,,,,6518154.8,,201240,,,
"436","13006",,,,1860247.9,,,,,,,758625,,,,,,,,,,,,1505374.92,,,,,
"437","13007",,,,,,,93313535.1,,,,132840,630000,,,,,,,,,,,1462500,,3728227.5,,,
"438","13008",,,,,,,207126279.4,,,,343980,1260000,,,,,,,,,,,2864821.05,,2438365.26,,,
"439","13009",,,,532470.6,,,,573650,,,1523035.68,,,,,,,,,,,,1548711.9,,,,,
"440","13010",,,,384927.69,,,,203074.41,,,2535763.92,,,,,,,,,,,,,,39780,,,
"441","13011",,,,,,,,,,,760320,,,,,,880199.1,,,,,,,,,,,
"442","13012",,7483400,,1142642.59,,,20826.6,441600,,,573807,,,,,243040,,2175250,,,,,18155994.56,,,,,24840
"443","13013",,,,903428.44,,,,993317.31,,,4235379.83,74115,,,,,,,,,,,,,,,,
"444","13014",,228000,,,,,,39000,,,500185.89,,,,,,117640.62,,,,,,,,,,,
"445","13015",,,,847486.82,,,,,,,994630.46,,,,,,,,,,,,,,,,,
"446","13016",,,,7575379.8,,,112702980,,,,150884.09,284130,,,,,,,,,,,8912707.44,,136689,,,
"447","13017",,,,6398796.06,,,,,,,12865717.06,,,,,265651,,,,,,,248227.2,,,,,
"448","13018",,,,,,,,,,,253470,,,,590189.43,,724825.26,,,,,,,,,,,
"449","13019",,267000,,914678.4,,,,10083126.48,,,2305283.31,,,,,,,550400,,,,,17559130.77,,641130,,,
"450","13020",,1173750,,,,,,59200,,,2501520.5,,,,453351.02,381800.42,33820,4689750,,,,,,,,,,
"451","13021",,,,,,,29013520,,,,92925,560000,,,,,,,,,,,,,222868.8,,,
"452","13022",,,,9380057.4,,,9825000,,,,107000,,,,,,,,,,,,12966205.2,,,,,
"453","13023",,,,603468.41,,,,1764360,,,2594190.22,,,,,,,,,,,,2062016.96,,,,,
"454","13024",,13111706,,1118290.93,,,190289.93,168000,,,1073415,,,,,126675,,1014288,,,,,9368550,,,,,
"455","13025",,,,,,,,,,,1909700,,,,,,1525148.68,,,,,,,,,,,
"456","13026",,,,,,,,,,,440550,,,,,,574572.8,,,,,,,,,,,
"457","13027",,,,,,,,,,,786474.6,,,,,,,,,,,,,,,,,
"458","13028",,,,,,,,,,,2616900,,,,,,25479410.93,,,,,,,,,,,
"459","13029",,,,10933056,,,1329125,,,,42033188.93,,,,,2247642,,,,,,,5921174.92,,1122808.96,,,
"460","13030",,191760,,2081553.4,,,,11956759.77,,,1592926.27,,,,,3318661.46,,547200,,,,,4793550.9,,,,,
"461","13031",,1606436.23,,,,,,,,,503470.06,,,,200994.36,884970.27,163515,416600.01,,,,,,,,,,
"462","13032",,,,,,,,,,,72644,,,,,,4715446.01,,,,,,,,,,,
"463","13033",,,,,,,,140061.49,,,627699.8,,,,,,,,,,,,,,,,,
"464","13034",,0,,,,,,40500,,,135150.05,,,,,,125600.53,,,,,,,,,,,
"465","13035",,,,869841,,,19841640,,,,262887.9,,,,,322997.5,,,,,,,60241975.2,,,,,
"466","13036",,7542382.2,,174000,,,,135000,,,3488770.97,,,,,23650,97875.15,31186838.89,,,,,19692618,,,,,
"467","13037",,2547110,,466513.43,,,,5607352.8,,,10596912.82,,,,52080.03,,,81630000,,,821070,,31839677.38,,,,,
"468","13038",,564417,,715388.7,,,143325,,,,,,,,,2752509,,,,,,,1202500,,,,,
"469","13039",,,,192942.87,,,,,,,,,,,,634200,,,,,,,,,,,,
"470","13040",,,,,,,,6512725.61,,,,,,,0,,98868.55,,,,,,,,,,,
"471","13041",,,,3947342.52,,,,7606725.98,,,7622793.09,,,,,,,,,,,,,,4948390.36,,,
"472","13042",,,,,,,,179080,,,4083526.51,,,,,138738,155100,,,,,,,,,,,
"473","13043",,908191.87,,,,,,102884,,,897087.75,,,,61200,1215242.9,0,,,,,,116501,,,,,
"474","13044",,,,9542750,,,397710,,,,11672794.23,,,,,,,,,,,,1410399,,,,,
"475","13045",,,,472311.94,,,42560,,,,,,,,,2263455,,,,,,,353502,,,,,
"476","13046",,,,,,,,,,,1865760,,,,,,44610990,,,,,,,,,,,
"477","13047",,465780.04,,,,,,,,,590679.14,,,,,90720,,,,,,,,,,,,
"478","13048",,,,2726388.9,,,7475451.25,,,,18360,,,,,,,,,,,,708735.89,,,,,
"479","13049",,,,,,,,,,,2105645.3,,,,589469.9,,276054.74,,,,,,,,,,,
"480","13050",,,,1186695.6,,,,3957015.22,,,968798.09,,,,,,,,,,,,3546641.4,,2890527.84,,,
"481","13051",,,,4521611.09,,,12474410.5,,,,28800,,,,,,,,,,,,4060001.25,,,,,
"482","13052",,,,5836185,,,21876250,,,,0,,,,,,,,,,,,21500009,,,,,
"483","13053",,776250,,,,,,,,,667313.5,,,,,68250,,,,,,,,,,,,
"484","13054",,,,463300.94,,,,5903640,,,3048031.46,,,,,,,,,,,,4089248.28,,,,,
"485","13055",,,,437696.41,,,,,,,1184675.73,,,,,,,,,,,,998899.92,,,,,
"486","13056",,,,763538.8,,,2609100,,,,63592.6,,,,,,,,,,,,,,,,,
"487","13057",,,,6634760,,,157376492.5,,,,,,,,,,,,,,,,,,89600,,,
"488","13058",,,,358976,,,,12331606.38,,,310547.88,,,,,,,6052020.44,,,,,9844750.3,,,,,
"489","13059",,2444890.52,,2080051.05,,,,104904077,,,22270903.46,,,,,,,1226239.92,,,,,60672112.2,,,,,
"490","13060",,0,,,,,,,,,294269.5,,,,,114187.5,,,,,,,,,,,,
"491","13061",,,,,,,86516010,,,,421520,,,,,,,,,,,,493796.02,,1318350,,,
"492","13062",,0,,,,,,506880,,,152930.02,,,,,,377597.5,,,,,,,,,,,
"493","13063",,,,3320397.18,,,,,,,5028207.51,,,,,,,,,,,,3049352.55,,523200,,,
"494","13064",,,,1009233.62,,,,514960.04,,,2139477.68,,,,,,,,,,,,,,,,,
"495","13065",,,,595142.5,,,,871247,,,1676827.26,,,,,,,,,,,,,,115885,,,
"496","13066",,,,1193705.52,,,21058183.5,,,,175716,,,,,,,,,,,,,,26025,,,
"497","13067",,,,1017233.1,,,,4991247.54,,,1427373.09,,,,,,,,,,,,,,52767,,,
"498","13068",,0,,,,,,174445,,,2937440.48,,,,,336695.12,141503.65,,,,,,,,,,,
"499","13069",,,,1456101.98,,,8673177.6,,,,34881.81,,,,,,,,,,,,,,,,,
"500","13070",,,,318416.99,,,,1176536.8,,,704001.07,,,,,,,,,,,,,,102432,,,
"501","13071",,356641.02,,,,,,,,,2547937.06,,,,30030,140400,,3449600,,,,,,,,,,
"502","13072",,,,,,,37505510.1,,,,126380,,,,,,,,,,,,100044.05,,445500,,,
"503","13073",,49200,,,,,,47950,,,314925,,,,,,2671707.75,,,,,,,,,,,
"504","13074",,,,341664.91,,,,875900.95,,,1415309.01,,,,,,,,,,,,,,146640,,,
"505","13075",,,,2794869,,,22213264.5,,,,36360.01,158400,,,,,,,,,,,,,1313999.28,,,
"506","13076",,,,1908679,,,,,,,6772365.03,,,,,,,,,,,,,,140269.91,,,
"507","13077",,,,5338728.8,,,2024490,,,,111522.3,,,,,,,,,,,,19345307.15,,,,,
"508","13078",,,,,,,,,,,4929540,,,,,,241670.52,,,,,,,,,,,
"509","13079",,,,,,,,,,,3002166.46,,,,,28080,89899.64,,,,,,,,,,,
"510","13080",,,,,,,,,,,2502600,,,,,,1778532.5,,,,,,,,,,,
"511","13081",,0,,27523.34,,,,122850,,,96140,,,,,402884.94,57744,,,,,,,,,,,
"512","13082",,,,4761900,,,26407264,,,,89075.2,,,,,,,,,,,,3154734.36,,103365,,,
"513","13083",,,,13065000,,,74442940,,,,681240,,,,,,,,,,,,11726404.2,,,,,
"514","13084",,859980,,458023,,,,,,,1740919.94,,,,,6460976.64,,,,,,,3824066.64,,,,,
"515","14001",737510690.2,27345480.66,,1404813.27,,,,,,,,,,,,,,,,,409260,,,,5483239.88,,,
"516","14002",178974667.1,4299831.25,,,,,,,,,,,,,,,,,,,391722.4,,,,,,,
"517","14003",58152496.94,9930832.76,,,,,,96180900.48,,,370963.2,169260,,,,,,,,,,,3921981.69,,,,,1656382.04
"518","14004",0,42346263.94,,555218.21,,,1678654.16,,12822307.08,,1456840.03,,,,,,,4625424,,,21164355.05,,,,1034430.3,,,
"519","14005",344020066,,,,,,,,,,100620,,,,13427993.25,,,,,,798324.65,,,,,,,
"520","14006",269544702.2,32462425.07,404625,,,,,19787565.7,,,591327.59,157726.78,,,156800,,68208,,,,,,1880966.6,,83520,,,
"521","14007",82031839.12,3144666.46,,,,,,274229968.2,,,181440,,,,,,,,,,,,,,936359.69,,,
"522","14008",2043166010,36113964,,562600,,,,,,,216855,,,,,,,,,,17037936,,,,,,,
"523","14009",87064719.77,9080701.74,,12450,,,,,4572569.76,,,,,,,,,,,,,,568098.08,,,,,
"524","14010",,,,10135352.29,,,,,,,,,,,,,,,,,,,,,1834648.35,,,
"525","14011",46199471.17,23800004.2,,225025.5,,,,,,,573300,,,,,,,,,,,,,,,,,
"526","14012",3535560,3374777.97,,520126.28,,,,,,,111280,,,,,,,,,,153224,,,,,,,
"527","14013",218850050.5,71647281.02,,1918087.42,,,,,27946020.08,,,,,,,,,,,,30555560,,,,16093935,,,
"528","14014",0,72875211,,445687.37,,148200,5824218.27,5690238.11,240196.99,,499011.47,,,,,,,,,,2642087.5,,,,5585247.85,,,
"529","14015",6720000,6379342.61,,,,,,56045068.8,,,,,,,,,7868062.4,,,,7160328,,197139751.45,,,,,
"530","14016",220247181,25645758.97,,1426566.55,,,7374009.6,78946519.26,,,2931899.82,,,,,,,,,,74992561.13,,106347571.27,,2423097.6,,,
"531","14017",2265760,4729734.07,,645799.6,,,,,,,,,,,,,,,,,,,,,,,,
