"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"869","17002",,,,,,,,187.47,,,23.2,,,,,,,,,,1440,,26303,,,,,
"870","17003",,,,,,,,,,,,,,,,,,,,858.6,16831.4,,1219,,,,,
"871","17004",,,447.43,,,,,148,,,106.39,,,,,,,,,,14015,,436.8,,,,,
"872","17005",,,190.46,,,,,262.35,,,47.91,,,,596.7,,,,,,2915,,6830,,,,,
"873","17006",,,3030,,,,,,,,50.52,,,,,,,,,271.15,9556,,,,,,,
"874","17007",,1452,182.7,,,,,,,,201.51,,,,,,,,,,750,,1045.5,,,,,
"875","17008",,,2325.82,,,,,,,,20.65,,,,70,,,,,,636,,1760.1,,,,,
"876","17009",,38.28,,60800,,,,,,,,,,,,42.3,,,,,,,,,,,,
"877","17010",,,305,,,,,,,,40.13,,,,,,,,,,21737.9,,2570.71,,,,,
"878","17011",,,10.2,,,,,,,,,,,,,,,,,,,,533.2,,,,,
"879","17012",,,2040,,,,,,,,,,,,128.8,,2160.8,,,,6443.6,,7241,,,,,
"880","17013",,,,,,,,,,,40.33,,,,574,,,,,,19016,,3144.92,,,,,
"881","17014",,,967.2,,,,,14.4,,,25.5,,,,260,,,,,1025,1066,,6736.6,,,,,
"882","17015",0,,,,,,,89.7,,,34.15,,,,514.6,,,,,,6120,,2442.7,,,,,
"883","17016",,13497.2,,251.9,,,,,,,61.63,,,,,25.53,,,,,3918,,3186,,,,,
"884","17017",,,141.4,,,,,21,,,,,,,1140.3,,737.1,,,249,5997.8,,,,,,,
"885","17018",,,983.25,,,,,,,,72.71,,,,,,,,,,1506.6,,732,,,,,
"886","17019",,,,,,,,191.25,,,51.07,,,,,,965.2,,,497.04,22885.7,,10078,,,,,
"887","17020",178,490,,3200,,,,,,,24.28,,,,,,,,,,125,,6350,,,,,
"888","17021",,,424.35,,,,,14.91,,,,,,,480,,,,,,1555.5,,732,,,,,
"889","17022",,12683.17,,230,,,,12.6,,,119.6,,,,,,,12.76,,,,,670.5,,,,,35.88
"890","17023",,2028.64,,19200,,,,,,,,,,,,26,,,,,,,,,99.2,,,
"891","17024",,,265.72,,,,,,,,,,,,686.65,,443.88,,,656,2422,,,130.5,,,,
"892","17025",,,152.25,,,,,,,,,,,,136,,548,,,279.84,3731.4,,,,,,,
"893","17026",0,616,,,,,,5.76,,,47.78,,,,36.6,,,,,,,,7301.2,,,,,
"894","17027",,788.4,,9750,,,,,,,44.67,,,,,,,,,,,,10717,,32,,,
"895","17028",,,1045.35,,,,,,,,,,,,141.9,,,,,,894.4,,1220,,,,,
"896","17029",,90.8,310.5,,,,,,,95.9,26.51,,,,12.6,,,,,,739.5,,2490.15,,,,,
"897","17030",,3161.08,,,,,,40.43,,,46.76,,,,,,,,,,26650,,6994.38,,,,,
"898","17031",,,244.32,,,,,,,,,,,,,,,,,,100,,,,,,,
"899","17032",,,,,,,,,,,17.63,,,,,,,13.04,,,6741,,25.85,,,,,
"900","17033",,,,,,,,,,,19.95,,,,,,,13.16,,,3805.56,,4988,,,,,
"901","18001",,,,,,,,167.5,,,4319.39,,,,23609.99,,10.65,,,,33423.45,,247,,,,,
"902","18002",4650,52.5,,,,,,36,,,0.57,,,,5.1,,35.7,,,,,,,,,,,
"903","18003",3135,37.3,,,,,,,,,2,,,,42.7,,27.9,,,192,201.6,,,,,,,
"904","18004",714,33.35,,,,,,1395.5,,,4961.49,,,,59433.7,,55,,,,6292.8,,2503,,,,,
"905","18005",,,,,,,,,,,96.53,,,,,,,,,,12.6,,,,,,,
"906","18006",2442,119.6,,,,,,222.3,,,,,,,29.5,,19.8,,,,,,,,,,,
"907","18007",394.5,518.1,,,,,,,,,13.75,,,,,,,,,,,,9511,,,,,
"908","18008",0,17850.01,2979.18,,,,,34.44,,,10.86,,,,2192.56,,61.4,,,,,,,,,,,0
"909","18009",,,,,,,,,,,2.04,,,,185.31,,,,,,,,,,,,,
"910","18010",,,5921.44,,,,,7190.8,,,6892.11,,,,7955.39,,0,,,,28502.1,,4568.2,,,,,
"911","18011",,31.38,,,,,,1582.78,,,1079.61,,,,1273.48,,0,,,,1521.5,,412.5,,,,,
"912","18012",0,10072.72,6927.77,,,,,2034.54,,,8422.15,,,,119451.9,,186.98,,,4950.6,75.74,,544.4,,,,,
"913","18013",17820,426,,,,,,,,,34.8,,,,,,,,,,45,,,,,,,
"914","18014",5743.6,440.65,,,,,,90,,,,,,,12.6,,85,,,,49,,6187.5,,,,,
"915","18015",,,47468.92,,,,,1827.64,,,17783.74,,1196.8,,37299.39,,,,,1170,11021.7,,855,,,,,
"916","18016",,,,,,,,225,,,7589.28,,,,35897.75,,,,,208.1,104140.07,,917.5,,,,,
"917","18017",499.29,19650.18,,,,,,1027.49,,,35.51,,,,26626.2,,154.61,,,98.88,,,881.57,,,,,
"918","18018",,,,,,,,1340.8,,,8762.07,,,,314.7,,,,,,9259.89,,1530,,,,,
"919","18020",,14,2232,,,,,43,,,334.7,,,,9423.6,,,,,123,201.4,,44,,,,,
"920","19001",,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,
"921","19002",,,,,,,,,,,,,,,,,,,,,180,,,,,,,
"922","19003",,,,,,,,,,,,,,,,,,,,,150.5,,,,,,,
"923","19004",,,,,,,,,,,,,,,,,13839.3,6.23,,,,,,102.4,,,,
"924","19005",,,,447,,,,,,,67.5,,,,,,,,,,833.83,894.76,,,1902.3,,,
"925","19006",,,,,,,,,,,,,,,,,,4.62,,,,,,,,,,
"926","19007",,1806,,1270,,,,2241.2,,,97.9,,,,,270.05,,409.6,,,,,14492,,1505,,,
"927","19008",,70.4,,52.5,,,,,,,,,,,,,,728.7,,,,,,,,,,
"928","19009",,17.2,,196,,,,18027,,,16.4,,,,,,48208.44,47.5,,,249.6,,3155.2,1921.5,13384,,,
"929","19010",,,,,,,,,,,,,,,,,,190,,,,,,,,,,
"930","19011",,,,,,,,,,,48.5,,,,,,,,,,,,,,,,,
"931","19012",,,,,,,,,,,,,,,,,,23.25,,,,,,,,,,
"932","19013",,,,,,,,,,,,,,,,,,,,,1580,248,,,2155,,,
"933","19014",,,,,,,,,,,116,,,,,,,30,,,,,,,,,,
"934","19015",,,,,,,,,,,,,,,,,,,,,495,,,,279.5,,,
"935","19016",,,,,,,,,,,,,,,,,,19.68,,,70,,,,2268,,,
"936","19017",,35.2,,6288,,,,3300,,,221.7,,,,,2275,,126.35,,,,,16316,,5593.6,,,
"937","19018",,,,82.2,,,,,,,,,,,,,,163.8,,,,,,,,4,,
"938","19020",,,,,,,,,,,,,,,,,,,,,8402.35,155.65,,,205,,,
"939","19021",,,,,,,0,,,,,,,,,,,,,,,,,,,,,
"940","19022",,,,,,,,3120,,,81.2,,,,,,104848.67,721.8,,,1552.5,1.6,,20884.8,11514,,,
"941","19023",,,,,,,,,,,,,,,,,,,,,28,,,,,,,
"942","19024",,364,,880,,,,,,,18.06,,,,,57,,165,,,,,,,,,,
"943","19025",,,,,,,,,,,,,,,,,,9.02,,,,,,,,,,
"944","19027",,,,,,,,,,,,,,,,,,,,,292.5,,,,666,,,
"945","19029",,,,880,,,,12.8,,,,,,,,,26480.3,,,,28.8,,,2423.5,300,,,
"946","19030",,,,753.75,,,,,,,22.5,,,,,,,,,,,,,,,,,
"947","19031",,,,,,,,,,,,,,,,,,10.45,,,20.54,,,,,,,
"948","19032",,,,56.75,,,,,,,,,,,,,,22.31,,,166.35,,,,,,,
"949","19033",,,,3920,,,,,,,98,,,,,,47066.2,20,,,1886.5,,100,1204,1196,6.8,,
"950","19037",,,,84.5,,,,,,,11.52,,,,,,,2.4,,,,,,,,,,
"951","19038",,,,,,,,,,,,,,,,,94134,54.6,,,186,,129,8366.2,1726.15,,,
"952","19041",,,,,,,,,,,,,,,,,,5.25,,,2975,,,,5023,,,
"953","19042",,,,,,,,,,,24,,,,,,262,42,,,3750,325,,,4943.2,,,
"954","19043",,653.4,,,,,,,,,,,,,,,,1318.9,,,,,,,,,,
"955","19044",,120.9,,232,,,,,,,,,,,,,,211.33,,,193.5,,352,,108,,,
"956","19045",,,,546,,,,,,,22.04,,,,,,,20.02,,,161.2,,,,,,,
"957","19047",,,,294,,,,,,,,,,,,,,,,,,,,,,,,
"958","19048",,1.05,,,,,,,,,,,,,,275.5,14.4,2.7,,,,,,,,,,
"959","19049",,,,,,,,,,,,,,,,1089,256,,,,,,,,,,,
"960","19050",,,,323.4,,,,,,,,,,,,,,2.5,,,174,,,,310.4,,,
"961","19051",,15.54,,56.4,,,,,,,,,,,,,,172.8,,,,,,,,,,
"962","20001",,,,,,,,,,,10.32,,,,,,,,,,,,,,5.6,,,
"963","20002",,,,,,,,,,,27.9,,,,1068,,,,,612,,,,,,,7.44,
"964","20003",,85.9,,,,,,,,,2.85,,,,,,70.2,,,,,,,,,,,
"965","20004",,6.32,,,,,,,,,1.9,,,,,,,,,,,,53.9,,,,,
"966","20005",,,,,,,,18,,,,,,,,,,,,,626.5,,,,,,,
"967","20006",,,,188.5,,,40.7,,,,638,,,,,,,,,,,,104.05,,2081.5,,,
"968","20007",,,,,,,,,,,5.03,,,,,,,,,,,,105.81,,,,,
"969","20008",760.1,,,,,,,,,,119.53,,,,,,,,,270,,,70.68,,,,,
"970","20009",,,,,,,,189,,,47.04,,,,,,81.6,,,,,,,,,,,
"971","20010",,,,,,,,,,,,,,,,,,,,145.01,,,,,,,,
"972","20011",,,,,,,,,,,3.4,,,,,,,,,,,,21.5,,,,,
"973","20012",,,,,,,,,,,113.31,,,,,,,,,,,,,,,,,
"974","20013",61.25,,,,,,,,,,11.58,,,,,,,,,,,,684.76,,,,,
"975","20014",,,,,,,,,,,,,,,69,,,,,,739.75,,,,,,,
"976","20015",0,,,,,,,,,,41.17,,,,,,,,,,,,254.53,,,,,
"977","20016",,,,,,,,,,,61.95,,,,,,,,,,,,185.7,,,,,
"978","20017",3368.65,,,,,,,,,,26.23,,,,,,,,,,,,420.02,,,,,
"979","20018",,,,,,,,,,,51.45,,,,,,,,,,,,46,,133.65,,,
"980","20019",,76.39,,,,,,,,,29.56,,,,,35.73,,,,,,,,,,,,
"981","20020",,,,,,,,,,,,,,,9.9,,,,,,,,6.2,,,,,
"982","20021",,,,,,,,,,,11.28,,,,,,,,,,,,,,,,9.75,
"983","20022",,,,,,,,,,,8,,,,,,,,,,,,,,,,,
"984","20023",0,24.6,,,,,,41.84,,,148.7,,,,,,,91,,,,,358.06,,,,,
"985","20024",,73.91,,,,,,,,,14.78,,,,,15.05,,,,,,,,,,,,
"986","20025",,,,,,,,,,,,,,,26204.36,,,,,,450.07,,,,,,,
"987","20026",,,,452,,,,,,,161,,,,,9.4,,,,,,,120,,246,,,
"988","20027",,23.54,,,,,,,,,5.51,,,,,9.65,,,,,,,,,,,,
"989","20028",927.6,111.86,,,,,,133.58,,,195.32,,,,,,,,,,,,10071.04,,,,,
"990","20029",,12.54,,,,,,,,,3.52,,,,,,,,,,,,3.61,,,,,
"991","20030",,,,,,,,,,,,,,,27.32,,,,,,1853.5,,,,,,,
"992","20031",,200.07,,,,,,,,,64.22,,,,,60.2,,,,,,,49.77,,,,,
"993","20032",,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,
"994","20033",,,,45.5,,,,,,,0.91,,,,,,,5.5,,,,,,,,,,
"995","20034",0,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"996","20035",,,,,,,,,,,4.42,,,,,2.59,,,,,,,,,,,,
"997","20036",,,,,,,,,,,139.38,,,,,,,,,,,,,,,,,
"998","20037",,,,,,,,,,,,,,,38.5,,,,,,,,30,,,,,
"999","20038",310.25,5.14,,,,,,,,,16.77,,,,,,,,,,,,12.33,,,,,
"1000","20039",,11.4,,,,,,,,,11.9,,,,,,,,,,,,305.7,,,,,
"1001","20040",,12.45,,,,,,,,,3.73,,,,,,,,,,,,,,,,,
"1002","20041",,76.53,,,,,,,,,33.84,,,,,6.18,,,,,,,6.32,,,,,
"1003","20042",,34.83,,,,,,,,,126.65,,,,,13.78,117.95,,,,,,,,78.74,,,
"1004","20043",,,,,,,,,,,,,,,,,,,,,2407.75,,,,,,,
"1005","20044",,,,,,,,445,,,69.7,,,,0,,540,,,,1160,,,959,,,,
"1006","20045",,6.22,,,,,,,,,17.78,,,,,,,,,,,,312.57,,,,,
"1007","20046",,,,41.5,,,,,,,1292.5,,,,,,,,,,,,33.65,,82,,,
"1008","20047",,,,,,,,,,,37.1,,,,,,,,,,,,9.3,,54.5,,,
"1009","20048",,0,,,,,,,,,25.53,,,,,,,,,,,,83.2,,,,,
"1010","20049",,,,,,,,,,,7.64,,,,,,,,,,,,,,,,,
"1011","20050",,,,,,,,,,,22,,,,,,,,,,,,162,,7,,,
"1012","20051",1144.1,,,,,,,,,,11.22,,,,,,,,,,,,166.96,,,,,
"1013","20052",344,,,,,,,,,,41.97,,,,1380,,,,,110,64.8,,,,,,,
"1014","20053",,,,,,,,,,,,,,,69.8,,,,,,134.85,,,,,,,
"1015","20054",,,,197,,,,,,,74.05,,,,,,,,,,,,,,137.1,,,
"1016","20055",,,,,,,,,,,10,,,,,,,,,,,,156.5,,,,,
"1017","20057",,,,,,,,,,,86.4,,,,,,26417.74,,,,,,,,,,,
"1018","20058",,749.61,,,,,,,,,67.46,,,,,53.66,,,,,,,318.6,,,,,
"1019","20059",11361,0,,,,,,16.69,,,379.73,,,,,15.65,,,,,,,1225.05,,,,,
"1020","20060",,2.01,,,,,,,,,42.4,,,,,2.24,,,,,,,,,,,,
"1021","20061",0,,,,,,,,,,21.41,,,,,,,,,,,,117.13,,,,,
"1022","20062",,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,
"1023","20063",,,,129.5,,,,,,,7.49,,,,,,,,,,,,118.25,,,,,
"1024","20064",1486.8,,,,,,,,,,266.67,,,,61.14,,,,,85,,,263.1,,,,,
"1025","20065",86,,,,,,,,,,47.5,,,,,,,,,,,,,,,,,
"1026","20066",,,,,,,,,,,,,,,222,,,,,,11331.5,,,,,,,
"1027","20067",,,,,,,,,,,1.67,,,,,,,,,,,,407.04,,,,,
"1028","20068",0,,,,,,,29.45,,,51.37,,,,,,,,,,,,4087.92,,,,,
"1029","20069",0,,,,,,,,,,15.18,,,,,,,,,,,,252.66,,,,,
"1030","20070",,,,,,,,,,,7.36,,,,18.61,,,,,,,,,,,,,
"1031","20071",,,,,,,,,,,66.3,,,,,,,,,,,,,,,,,
"1032","20072",295,,,,,,,,,,16.05,,,,,,,,,,,,703.95,,,,,
"1033","20073",,,,,,,,,,,97,,,,495,,93,,,,,,52,,,,,
"1034","20074",67,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1035","20075",,,,,,,,,,,,,,,3526.16,,,,,,1502.59,,,,,,,
"1036","20076",,,,,,,,,,,34.4,,,,9,,,,,,,,,,,,,
"1037","20077",,,,,,,,,,,13.84,,,,,,,,,,,,360.4,,,,,
"1038","20078",60.55,,,107.35,,,,37.55,,,,,,,,,,,,,,,55.32,,,,,
"1039","20079",,,,,,,,,,,,,,,,,,,,,313.6,,,,,,,
"1040","20080",0,,,,,,,,,,46.48,,,,,,,,,,,,105.84,,,,,
"1041","20081",,,,,,,,,,,2.55,,,,,,,,,,,,44.6,,,,,
"1042","20082",,,,,,,,,,,27.95,,,,,,,,,,,,,,,,,
"1043","20083",,,,,,,,,,,2.03,,,,,,,,,,,,,,,,,
"1044","20084",,32.73,,,,,,,,,2.01,,,,,,,,,,,,287.76,,,,,
"1045","20085",,,,,,,,,,,62.05,,,,,,,,,,,,,,,,,
"1046","20086",,,,,,,,,,,19,,,,,,,,,,,,,,,,,
"1047","20087",,,,,,,,,,,,,,,,,,,,,,,53.3,,,,,
"1048","20088",,,,,,,,,,,18.4,,,,,,,,,,,,8.9,,,,,
"1049","20089",,17.6,,,,,,,,,27.61,,,,,,,,,,,,26.85,,,,,
"1050","20090",,,,,,,,,,,33.2,,,,83.02,,,,,2927.4,,,,,,,,
"1051","20091",,,,,,,,,,,1.46,,,,,,,,,,,,111.24,,,,,
"1052","20092",,,,,,,,21.48,,,41.4,,,,,,,,,,,,2028.67,,,,,
"1053","20093",,,,,,,,,,,25.44,,,,,,,,,,,,54.8,,56.35,,,
"1054","20094",,,,,,,5.8,,,,147.3,,,,,,,,,,,,,,24.55,,,
"1055","20095",,,,,,,,,,,,,,,,13.14,,,,,,,88.65,,,,,
"1056","20096",,,,462,,,8.9,,,,466,,,,,,,,,,,,8.55,,326.3,,,
"1057","20097",,,,,,,,,,,21.56,,,,,,9.7,,,,,,264.57,,,,,
"1058","20098",,52.42,,,,,,,,,14.56,,,,,,,,,,,,,,,,,
"1059","20100",,,,,,,,,,,12.1,,,,,,,,,,,,,,,,,
"1060","20101",0,,,,,,,,,,17.57,,,,,,,,,,,,320.53,,,,,
"1061","20102",,,,,,,,,,,9.71,,,,,,,,,,,,293.25,,,,,
"1062","20103",,,,,,,,46.75,,,26.13,,,,,,,,,,,,2603.69,,,,,
"1063","20104",,0,,,,,,,,,23.94,,,,,,,,,,,,63.55,,,,,
"1064","20105",,,,,,,,,,,102,,,,,,,,,,,,,,146.65,,,
"1065","20106",,,,,,,,,,,30.24,,,,,,,,,,,,,,37.8,,,
"1066","20107",,,,325.31,,,,,,,,,,,,,,,,,,,16.96,,,,,
"1067","20108",,44.45,,,,,,,,,57.86,,,,,39,,,,,,,193.05,,,,,
"1068","20109",,,,,,,,,,,4.02,,,,,,,,,,,,,,,,,
"1069","20110",,,,,,,,,,,10.1,,,,,,,,,,,,12.8,,15.2,,,
"1070","20111",,,,,,,,,,,47.88,,,,,,,,,,,,,,,,,
"1071","20112",1528.75,,,,,,,26.4,,,40.39,,,,,,,,,,,,2862.08,,,,,
"1072","20113",,,,,,,,,,,137.7,,,,,,,,,,,,,,,,,
"1073","20114",117,,,,,,,,,,16.65,,,,,,,,,,,,26.49,,,,,
"1074","20115",0,,,,,,,,,,16.72,,,,,,,,,,,,564.06,,,,,
"1075","20116",,,,,,,,,,,15.95,,,,,,59.37,,,,,,,,,,,
"1076","20117",,,,,,,,,,,97.5,,,,,,,,,,,,,,,,,
"1077","20118",509.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1078","20119",,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,
"1079","20120",,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,
"1080","20121",,,,,,,,,,,62.4,,,,,,,,,,,,,,181.8,,,
"1081","20122",725.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1082","20123",119.04,0,,,,,,145.42,,,106.34,,,,,,,,,,,,320.69,,,,,
"1083","20124",,,,,,,,,,,6.3,,,,194.25,,,,,,2413.35,,153.35,,,,,
"1084","20125",781,0,,,,,,,,,47.16,,,,,,,,,,,,71,,,,,
"1085","20126",0,,,,,,,,,,41.77,,,,,,,,,,,,,,,,,
"1086","20127",,,,,,,,,,,10.1,,,,,,,,,,,,109,,7,,,
"1087","20128",194.5,3.8,,,,,,,,,17.16,,,,,,9.96,,,,,,,,,,,
"1088","20129",,,,,,,,,,,42.5,,,,,,,,,,,,25.1,,234.15,,,
"1089","20130",,,,,,,,,,,,,,,,,,,,,468.12,,,,,,,
"1090","20131",2022.75,,,,,,,,,,97.86,,,,,,,,,,,,1076,,,,,
"1091","20132",0,,,,,,,,,172.5,2,,,,,,,,,,,,523.95,,,,,
"1092","20133",,,,,,,,,,,3.3,,,,,12.5,,,,,,,128,,,,,
"1093","20134",,,,,,,,263.84,,,107.52,,,,,,195.5,,,,,,,,,,,
"1094","20135",,,,,,,,,,,10.18,,,,,,,,,,,,84.71,,,,,
"1095","20136",,,,,,,,61.75,,,21.84,,,,,,41.65,,,,,,,,,,8.82,
"1096","20137",1035.5,0,,,,,,,,,81.74,,,,,,,,,,,,,,,,,
"1097","20138",74.5,0,,,,,,,,,16.8,,,,,17.34,,,,,,,5.91,,,,,
"1098","20139",,23.11,,,,,,,,,4.9,,,,,,,,,,,,,,,,,
"1099","20140",,,,39,,,12.6,,,,224,,,,,,,,,,,,,,129.65,,,
"1100","20141",,,,,,,,,,,,,,,1400.7,,,,,,3880.85,,,,,,,
"1101","20142",,38.25,,,,,,,,,10.51,,,,,30.95,,,,,,,,,,,,
"1102","20143",,,,,,,,,,,,,,,4468.6,,,,,,1622.28,,,,,,,
"1103","20144",,,,142.2,,,15.8,,,,70.15,,,,,,,,,,,,,,149.5,,,
"1104","20145",301.78,,,,,,,54.75,,,3.89,,,,,,,,,,,,137.57,,,,,
"1105","20146",418.39,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,
"1106","20147",,,,,,,,,,,29.75,,,,,,,,,,,,,,38.5,,,
"1107","20148",,36.41,,,,,,,,,6.5,,,,,,,,,,,,,,,,,
"1108","20149",673.8,34.17,,,,,,,,,63,,,,,,,,,,,,19.82,,,,,
"1109","20150",0,,,,,,,,,,16.74,,,,,,,,,,,,330.25,,,,,
"1110","20151",,,,,,,,,,,43.35,,,,,,,,,,,,,,52.7,,,
"1111","20152",,,,,,,,,,,,,,,,,,,,,,,53.5,,,,,
"1112","20153",,,,,,,,,,,240.95,,,,,,,,,,,,,,,,,
"1113","20154",,0,,,,,,,,,33.87,,,,,,,,,,,,58.97,,,,,
"1114","20155",0,,,,,,,,,,31.15,,,,,,,,,,,,,,,,,
"1115","20156",,26.25,,,,,,,,,32.41,,,,,,10.22,,,,,,,,,,,
"1116","20157",,,,,,,,,,,,,,,,,,,,,,,39.3,,,,,
"1117","20158",,,,,,,,37.85,,,90.88,,,,,,,,,,,,306.5,,,,,
"1118","20159",184.74,,,,,,,,,,37.54,,,,,,,,,,,,41.25,,,,,
"1119","20160",,,,,,,,,,,9.85,,,,,,,,,,,,8.5,,,,,
"1120","20161",0,,,,,,,,,,42.75,,,,,,,,,,,,84.1,,,,,
"1121","20162",0,,,,,,,,,,3.42,,,,,,,,,,,,484.8,,,,,
"1122","20163",,77.07,,,,,,,,,9.01,,,,,99.23,,,,,,,,,,,,
"1123","20164",,,,,,,,,,,5.75,,,,,,,,,,,,8.2,,,,,
"1124","20165",,,,,,,,,,,14.7,,,,,,,,,,,,24.5,,,,,
"1125","20166",,,,,,,,202.8,,,49.88,,,,,,296.8,,,,,,,,,,,
"1126","20167",0,,,,,,,,,,33.12,,,,,,,,,,,,256.33,,,,,
"1127","20169",,,,,,,,,,,8.58,,,,,,,,,,,,,,,,3.99,
"1128","20170",367.02,,,,,,,,,,,,,,,,,,,,,,20.35,,,,,
"1129","20171",,29.58,,,,,,,,,47.15,,,,,7.51,,,,,,,,,,,,
"1130","20172",,12.8,,,,,,,,,29,,,,,,,,,,,,,,6.1,,,
"1131","20173",,4.06,,,,,,,,,16.25,,,,,8.45,,,,,,,,,77.24,,,
"1132","20174",,12.4,,,,,,,,,0.9,,,,,,,,,,,,52.8,,,,,
"1133","20175",0,,,,,,,,,,52.72,,,,,,,,,,,,,,,,,
"1134","20176",,,,,,,,,,,104,,,,,,,,,,,,,,490.6,,,
"1135","20177",,103.61,,,,,,,,,103.45,,,,3109.2,7.55,,,,207.69,,,582.66,,21.55,,,
"1136","20178",,,,,,,,,,,8.6,,,,,,,,,,,,85.8,,,,,
"1137","20179",60,,,,,,,,,,21.57,,,,,,,,,,,,,,,,,
"1138","20180",,,,,,,,,,,,,,,140.2,,,,,674.52,,,,,,,,
"1139","20181",,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,
"1140","20182",,,,,,,,,,,7.98,,,,,,,,,,,,,,,,,
"1141","20183",,,,,,,,,,,1.85,,,,,,,,,,,,19.4,,,,,
"1142","20184",,,,,,,,693,,,71.4,,,,0,,,,,,840,,,,,,,
"1143","20185",,,,,,,,,,,50.9,,,,118.88,,,,,,,,,,,,,
"1144","20186",,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,
"1145","20187",,216.64,,,,,,,,,6.25,,,,,,,,,,,,,,,,,
"1146","20188",,,,,,,,,,,8.58,,,,37.7,,,,,,,,,,,,,
"1147","20189",,,,,,,,,,,14.06,,,,,,79.1,,,,,,,,,,,
"1148","20190",,,,,,,,192,,,79,,,,,,2291,,,,552,,,,,,,
"1149","20191",,7.92,,,,,,,,,4.5,,,,,5.78,,,,,,,,,20.1,,,
"1150","20192",0,,,,,,,,,,3.53,,,,,,,,,,,,41.42,,,,,
"1151","20193",,0,,,,,,,,,14.58,,,,,,,,,,,,46.62,,,,,
"1152","20194",1961.8,,,,,,,,,,11.55,,,,,,,,,,,,,,,,,
"1153","20195",,,,,,,,,,,34.9,,,,,,,,,,,,,,21.8,,,
"1154","20196",,,,,,,,,,,7.88,,,,,4.76,,1.25,,,,,,,14.84,,,
"1155","20197",789.25,,,,,,,,,,,,,,,,,,,,,,89.98,,,,,
"1156","20198",,,,,,,,,,,354.42,,,,,,1525,,,,,,,,,,,
"1157","20199",,,,,,,,,,,,,,,,,,,,,,,3.42,,,,,
"1158","20200",157.05,42.15,,,,,,,,,43.05,,,,,,,,,,,,,,,,,
"1159","20201",,,,,,,,,,,16.32,,,,,,,,,,,,,,,,,
"1160","20202",,,,,,,,,,,56,,,,,,,,,,,,,,,,,
"1161","20203",248.2,,,,,,,,,,22.1,,,,,,,,,,,,156.29,,,,,
"1162","20204",395,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1163","20205",,,,,,,,210.8,,,57.11,,,,,,291.2,,,,,,,,,,,
"1164","20206",,23.38,,,,,,,,,8.83,,,,124.41,14.6,,,,114.73,,,275.54,,,,,
"1165","20207",,,,,,,,,,,36.26,,,,,,20443.97,,,,,,,,,,,
"1166","20208",,5.5,,,,,,,,,68.8,,,,,,,,,,,,360,,,,,
"1167","20209",,,,,,,,,,,,,,,,,,,,,,,17.62,,,,,
"1168","20210",,,,,,,,,,,195,,,,,,,,,,,,74.4,,81.5,,,
"1169","20211",,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,
"1170","20212",,,,,,,,,,,15.96,,,,,,103,,,,,,,,,,,
"1171","20214",,0,,,,,,,,,13.5,,,,,15.3,19.88,,,,,,,,,,,
"1172","20215",,,,150,,,,,,,428.5,,,,,,,,,,,,128.5,,535,,,
"1173","20216",,4.2,,,,,,,,,14.84,,,,,,,,,,,,50.1,,,,,
"1174","20217",,,,,,,,,,,628.5,,,,,,,,,,,,,,42.75,,,
"1175","20218",,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,
"1176","20219",389.5,,,,,,,,,,3.83,,,,,,,,,,,,38.9,,,,,
"1177","20220",,75.02,,,,,,,,,28.67,,,,,,,,,,,,126.29,,,,,
"1178","20221",,,,,,,,,,,125,,,,,,,,,,,,38.8,,182.73,,,
"1179","20222",,11.34,,,,,,,,,13.66,,,,,,,,,,,,,,,,,
"1180","20223",,,,,,,,,,,5.95,,,,,,,,,,,,,,,,,
"1181","20224",,,,123,,,15.85,,,,387.1,,,,,,,,,,,,90.7,,294.1,,,
"1182","20225",,,,,,,,,,,28.8,,,,34.37,,,,,,,,,,,,,
"1183","20226",2618.75,,,,,,,,,,50.98,,,,,,,,,,,,362.56,,,,,
"1184","20227",,,,110.25,,,,,,,14.17,,,,,,,,,,,,1303.34,,,,,
"1185","20228",,6.15,,,,,,,,,5.56,,,,,15.49,,,,,,,,,,,,
"1186","20229",,18.6,,,,,,,,,113.42,,,,,,,,,,,,82.2,,,,,
"1187","20230",,,,,,,,,,,4.75,,,,,,,,,,,,35,,,,,
"1188","20231",,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,
